pair_a,pair_b,scope,metric,value,envelope,zero_case,within
single_baseline_06,dual_baseline_11,22,log_norm_ratio,9.210842576550931e-05,0.002265181896953036,neither_zero,True
single_baseline_06,dual_baseline_11,24,relative_l2,0.0003407676564384066,0.0017122126083897852,neither_zero,True
single_baseline_06,dual_baseline_11,24,max_abs,2.4385371943935752e-08,1.2684176908805966e-07,neither_zero,True
single_baseline_06,dual_baseline_11,24,normalized_max_abs,0.00037717944502008903,0.0019622126888628306,neither_zero,True
single_baseline_06,dual_baseline_11,24,cosine_error,3.565220096923838e-08,1.4152772563891247e-06,neither_zero,True
single_baseline_06,dual_baseline_11,24,log_norm_ratio,0.0002117611480533183,0.0003603188849832159,neither_zero,True
single_baseline_06,dual_baseline_11,25,relative_l2,0.00011274092755659373,0.0017711344664090643,neither_zero,True
single_baseline_06,dual_baseline_11,25,max_abs,1.1039446690119803e-08,2.0056904759258032e-07,neither_zero,True
single_baseline_06,dual_baseline_11,25,normalized_max_abs,9.080053123622058e-05,0.0016485301045123593,neither_zero,True
single_baseline_06,dual_baseline_11,25,cosine_error,4.239648965231879e-09,8.990412087017674e-07,neither_zero,True
single_baseline_06,dual_baseline_11,25,log_norm_ratio,6.505416652426004e-05,0.0011586506914189442,neither_zero,True
single_baseline_06,dual_baseline_11,26,relative_l2,9.71808571111245e-06,0.00025021594891455644,neither_zero,True
single_baseline_06,dual_baseline_11,26,max_abs,7.157723302952945e-10,1.8628270481713116e-08,neither_zero,True
single_baseline_06,dual_baseline_11,26,normalized_max_abs,1.0180235968297478e-05,0.0002649272168026097,neither_zero,True
single_baseline_06,dual_baseline_11,26,cosine_error,4.7013837267684266e-11,2.389522768542207e-08,neither_zero,True
single_baseline_06,dual_baseline_11,26,log_norm_ratio,6.410782099735562e-07,0.00012175872403741327,neither_zero,True
single_baseline_06,dual_baseline_11,28,relative_l2,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,28,max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,28,normalized_max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,28,cosine_error,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,28,log_norm_ratio,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,29,relative_l2,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,29,max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,29,normalized_max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,29,cosine_error,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,29,log_norm_ratio,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,30,relative_l2,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,30,max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,30,normalized_max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,30,cosine_error,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,30,log_norm_ratio,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_11,global,relative_l2,0.003805733476126784,0.004635654936816087,neither_zero,True
single_baseline_06,dual_baseline_11,global,max_abs,7.626658771187067e-06,1.2831558706238866e-05,neither_zero,True
single_baseline_06,dual_baseline_11,global,normalized_max_abs,0.0027609143617360215,0.004643282139475585,neither_zero,True
single_baseline_06,dual_baseline_11,global,cosine_error,6.877147771922054e-06,1.0575865077466773e-05,neither_zero,True
single_baseline_06,dual_baseline_11,global,log_norm_ratio,0.0008612731364692698,0.0010316485953011402,neither_zero,True
single_baseline_06,dual_baseline_12,0,relative_l2,0.003210345729540321,0.004978674260685888,neither_zero,True
single_baseline_06,dual_baseline_12,0,max_abs,3.4233962651342154e-06,5.736132152378559e-06,neither_zero,True
single_baseline_06,dual_baseline_12,0,normalized_max_abs,0.0036909044857541197,0.006192826361056871,neither_zero,True
single_baseline_06,dual_baseline_12,0,cosine_error,3.6911532727001983e-06,7.484665592194517e-06,neither_zero,True
single_baseline_06,dual_baseline_12,0,log_norm_ratio,0.0017151397553902983,0.003777023486159615,neither_zero,True
single_baseline_06,dual_baseline_12,1,relative_l2,0.010845349211423716,0.015952985242397376,neither_zero,True
single_baseline_06,dual_baseline_12,1,max_abs,3.267137799412012e-06,5.089648766443133e-06,neither_zero,True
single_baseline_06,dual_baseline_12,1,normalized_max_abs,0.01036095837157462,0.01607678141142776,neither_zero,True
single_baseline_06,dual_baseline_12,1,cosine_error,4.53111359492997e-05,8.974021253427278e-05,neither_zero,True
single_baseline_06,dual_baseline_12,1,log_norm_ratio,0.005255381774596633,0.01033148320325094,neither_zero,True
single_baseline_06,dual_baseline_12,2,relative_l2,0.006631727630794335,0.012225730577137722,neither_zero,True
single_baseline_06,dual_baseline_12,2,max_abs,6.130054316599853e-06,1.2831558706238866e-05,neither_zero,True
single_baseline_06,dual_baseline_12,2,normalized_max_abs,0.00801801249568126,0.016783472499923485,neither_zero,True
single_baseline_06,dual_baseline_12,2,cosine_error,1.8018482417336834e-05,5.026583216882763e-05,neither_zero,True
single_baseline_06,dual_baseline_12,2,log_norm_ratio,0.0028404118477311246,0.007179148275188371,neither_zero,True
single_baseline_06,dual_baseline_12,4,relative_l2,0.010544370081421164,0.016380810982843528,neither_zero,True
single_baseline_06,dual_baseline_12,4,max_abs,5.831073394801933e-06,8.44575697556138e-06,neither_zero,True
single_baseline_06,dual_baseline_12,4,normalized_max_abs,0.01107561267846375,0.016074141544438997,neither_zero,True
single_baseline_06,dual_baseline_12,4,cosine_error,5.553146688097588e-05,0.00012285228168884554,neither_zero,True
single_baseline_06,dual_baseline_12,4,log_norm_ratio,0.00040759519414027424,0.005327457026495043,neither_zero,True
single_baseline_06,dual_baseline_12,5,relative_l2,0.005735130854801281,0.007805855493977389,neither_zero,True
single_baseline_06,dual_baseline_12,5,max_abs,3.307271981611848e-06,5.148136551724747e-06,neither_zero,True
single_baseline_06,dual_baseline_12,5,normalized_max_abs,0.005691054711891012,0.008874763416404587,neither_zero,True
single_baseline_06,dual_baseline_12,5,cosine_error,1.3710066646188679e-05,3.0427404513311274e-05,neither_zero,True
single_baseline_06,dual_baseline_12,5,log_norm_ratio,0.002355666215648992,0.0033886982457443002,neither_zero,True
single_baseline_06,dual_baseline_12,6,relative_l2,0.006824012632510561,0.011020743433856582,neither_zero,True
single_baseline_06,dual_baseline_12,6,max_abs,3.117631422355771e-06,6.665099135716446e-06,neither_zero,True
single_baseline_06,dual_baseline_12,6,normalized_max_abs,0.0064958316882170585,0.013866714402593882,neither_zero,True
single_baseline_06,dual_baseline_12,6,cosine_error,2.2100378047507085e-05,5.874252614035402e-05,neither_zero,True
single_baseline_06,dual_baseline_12,6,log_norm_ratio,0.001561786340585726,0.0035581998671739695,neither_zero,True
single_baseline_06,dual_baseline_12,8,relative_l2,0.0050460908207114,0.008564025905105863,neither_zero,True
single_baseline_06,dual_baseline_12,8,max_abs,3.066728822886944e-06,5.382622475735843e-06,neither_zero,True
single_baseline_06,dual_baseline_12,8,normalized_max_abs,0.00480791649924983,0.008432559856445568,neither_zero,True
single_baseline_06,dual_baseline_12,8,cosine_error,1.2729996338944893e-05,3.5418715855439764e-05,neither_zero,True
single_baseline_06,dual_baseline_12,8,log_norm_ratio,6.93181193192359e-05,0.002221532760062789,neither_zero,True
single_baseline_06,dual_baseline_12,9,relative_l2,0.007004753203252993,0.008995061866192235,neither_zero,True
single_baseline_06,dual_baseline_12,9,max_abs,3.27570887748152e-06,5.001929821446538e-06,neither_zero,True
single_baseline_06,dual_baseline_12,9,normalized_max_abs,0.006104080862984515,0.009293600893578658,neither_zero,True
single_baseline_06,dual_baseline_12,9,cosine_error,2.447667958371813e-05,3.910651186989078e-05,neither_zero,True
single_baseline_06,dual_baseline_12,9,log_norm_ratio,0.00036189564617373555,0.00368801209494457,neither_zero,True
single_baseline_06,dual_baseline_12,10,relative_l2,0.007300757294785483,0.008728729853908311,neither_zero,True
single_baseline_06,dual_baseline_12,10,max_abs,3.0898372642695904e-06,3.9287988329306245e-06,neither_zero,True
single_baseline_06,dual_baseline_12,10,normalized_max_abs,0.008204065682291092,0.010426545885027737,neither_zero,True
single_baseline_06,dual_baseline_12,10,cosine_error,2.608093384726118e-05,3.809578182345508e-05,neither_zero,True
single_baseline_06,dual_baseline_12,10,log_norm_ratio,0.00109432624601158,0.002393023139042078,neither_zero,True
single_baseline_06,dual_baseline_12,12,relative_l2,0.007629175374296417,0.014015736108080684,neither_zero,True
single_baseline_06,dual_baseline_12,12,max_abs,1.2508317013271153e-06,2.55455233855173e-06,neither_zero,True
single_baseline_06,dual_baseline_12,12,normalized_max_abs,0.007409055016542191,0.015054503997840285,neither_zero,True
single_baseline_06,dual_baseline_12,12,cosine_error,2.9100688814787112e-05,9.82239064827306e-05,neither_zero,True
single_baseline_06,dual_baseline_12,12,log_norm_ratio,9.063616820518852e-05,0.00207207803216622,neither_zero,True
single_baseline_06,dual_baseline_12,13,relative_l2,0.006348507196757438,0.007741936020715216,neither_zero,True
single_baseline_06,dual_baseline_12,13,max_abs,2.0319275790825486e-06,2.462809788994491e-06,neither_zero,True
single_baseline_06,dual_baseline_12,13,normalized_max_abs,0.007128886456427832,0.00864088762460369,neither_zero,True
single_baseline_06,dual_baseline_12,13,cosine_error,1.770191810046562e-05,2.6346127260379326e-05,neither_zero,True
single_baseline_06,dual_baseline_12,13,log_norm_ratio,0.002233794035161027,0.0032562324122055097,neither_zero,True
single_baseline_06,dual_baseline_12,14,relative_l2,0.006850607829139939,0.008992452874951542,neither_zero,True
single_baseline_06,dual_baseline_12,14,max_abs,1.0956900950986892e-06,1.5739624359412119e-06,neither_zero,True
single_baseline_06,dual_baseline_12,14,normalized_max_abs,0.006148756541734235,0.008811026153125909,neither_zero,True
single_baseline_06,dual_baseline_12,14,cosine_error,2.3465074575179656e-05,3.9775246220341565e-05,neither_zero,True
single_baseline_06,dual_baseline_12,14,log_norm_ratio,5.8525103867112664e-05,0.0019330804438689592,neither_zero,True
single_baseline_06,dual_baseline_12,16,relative_l2,0.007236071629167311,0.007620824525479025,neither_zero,True
single_baseline_06,dual_baseline_12,16,max_abs,1.1111333151347935e-06,1.3034514267928898e-06,neither_zero,True
single_baseline_06,dual_baseline_12,16,normalized_max_abs,0.0074324664353177874,0.008701614829694712,neither_zero,True
single_baseline_06,dual_baseline_12,16,cosine_error,2.5623211289516057e-05,2.782446342897149e-05,neither_zero,True
single_baseline_06,dual_baseline_12,16,log_norm_ratio,0.00108212828467589,0.0031779925128892607,neither_zero,True
single_baseline_06,dual_baseline_12,17,relative_l2,0.004247945155905382,0.005534928052167607,neither_zero,True
single_baseline_06,dual_baseline_12,17,max_abs,6.502305041067302e-07,8.988927220343612e-07,neither_zero,True
single_baseline_06,dual_baseline_12,17,normalized_max_abs,0.004473247311156254,0.0061839138989365555,neither_zero,True
single_baseline_06,dual_baseline_12,17,cosine_error,8.73954691527068e-06,1.4941669529644486e-05,neither_zero,True
single_baseline_06,dual_baseline_12,17,log_norm_ratio,0.0007613727193908434,0.000894787458013844,neither_zero,True
single_baseline_06,dual_baseline_12,18,relative_l2,0.0025918220152633216,0.004380488414895319,neither_zero,True
single_baseline_06,dual_baseline_12,18,max_abs,3.927070792997256e-07,7.22138793207705e-07,neither_zero,True
single_baseline_06,dual_baseline_12,18,normalized_max_abs,0.00275122913458282,0.005053519444058889,neither_zero,True
single_baseline_06,dual_baseline_12,18,cosine_error,3.2751381643381094e-06,8.73060884420962e-06,neither_zero,True
single_baseline_06,dual_baseline_12,18,log_norm_ratio,0.00041235373189086634,0.001604572549879792,neither_zero,True
single_baseline_06,dual_baseline_12,20,relative_l2,0.0004199581674991962,0.0010616167643221583,neither_zero,True
single_baseline_06,dual_baseline_12,20,max_abs,9.955838322639465e-07,2.756016328930855e-06,neither_zero,True
single_baseline_06,dual_baseline_12,20,normalized_max_abs,0.00036030430715318644,0.000997026692384795,neither_zero,True
single_baseline_06,dual_baseline_12,20,cosine_error,6.535985153099944e-08,4.7082103937778896e-07,neither_zero,True
single_baseline_06,dual_baseline_12,20,log_norm_ratio,0.00021373548107335923,0.0009293720826819763,neither_zero,True
single_baseline_06,dual_baseline_12,21,relative_l2,0.0015517580741468378,0.004323186370158716,neither_zero,True
single_baseline_06,dual_baseline_12,21,max_abs,8.198912837542593e-08,2.935594238806516e-07,neither_zero,True
single_baseline_06,dual_baseline_12,21,normalized_max_abs,0.0011592965065551153,0.004144121954371057,neither_zero,True
single_baseline_06,dual_baseline_12,21,cosine_error,1.1996539633907233e-06,9.249525750654186e-06,neither_zero,True
single_baseline_06,dual_baseline_12,21,log_norm_ratio,9.419134967447127e-05,0.0006183784601721593,neither_zero,True
single_baseline_06,dual_baseline_12,22,relative_l2,0.0003188064059136785,0.005103790228521264,neither_zero,True
single_baseline_06,dual_baseline_12,22,max_abs,1.5050318324938416e-08,3.671812009997666e-07,neither_zero,True
single_baseline_06,dual_baseline_12,22,normalized_max_abs,0.00030429450235381397,0.007412819499277373,neither_zero,True
single_baseline_06,dual_baseline_12,22,cosine_error,5.0246175220536315e-08,1.0907933527537494e-05,neither_zero,True
single_baseline_06,dual_baseline_12,22,log_norm_ratio,3.389125033159413e-05,0.002265181896953036,neither_zero,True
single_baseline_06,dual_baseline_12,24,relative_l2,0.00017950734569305657,0.0017122126083897852,neither_zero,True
single_baseline_06,dual_baseline_12,24,max_abs,1.2278178473934531e-08,1.2684176908805966e-07,neither_zero,True
single_baseline_06,dual_baseline_12,24,normalized_max_abs,0.00018993503040142304,0.0019622126888628306,neither_zero,True
single_baseline_06,dual_baseline_12,24,cosine_error,1.2535639970501222e-08,1.4152772563891247e-06,neither_zero,True
single_baseline_06,dual_baseline_12,24,log_norm_ratio,8.458326971642396e-05,0.0003603188849832159,neither_zero,True
single_baseline_06,dual_baseline_12,25,relative_l2,0.00024381052417724738,0.0017711344664090643,neither_zero,True
single_baseline_06,dual_baseline_12,25,max_abs,2.5895133148878813e-08,2.0056904759258032e-07,neither_zero,True
single_baseline_06,dual_baseline_12,25,normalized_max_abs,0.00021298109925894666,0.0016485301045123593,neither_zero,True
single_baseline_06,dual_baseline_12,25,cosine_error,2.0624905783250824e-08,8.990412087017674e-07,neither_zero,True
single_baseline_06,dual_baseline_12,25,log_norm_ratio,0.0001349139700868307,0.0011586506914189442,neither_zero,True
single_baseline_06,dual_baseline_12,26,relative_l2,7.713570888664776e-06,0.00025021594891455644,neither_zero,True
single_baseline_06,dual_baseline_12,26,max_abs,6.348273018375039e-10,1.8628270481713116e-08,neither_zero,True
single_baseline_06,dual_baseline_12,26,normalized_max_abs,9.02892536540242e-06,0.0002649272168026097,neither_zero,True
single_baseline_06,dual_baseline_12,26,cosine_error,2.974542834266458e-11,2.389522768542207e-08,neither_zero,True
single_baseline_06,dual_baseline_12,26,log_norm_ratio,7.8746190560103e-08,0.00012175872403741327,neither_zero,True
single_baseline_06,dual_baseline_12,28,relative_l2,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,28,max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,28,normalized_max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,28,cosine_error,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,28,log_norm_ratio,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,29,relative_l2,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,29,max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,29,normalized_max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,29,cosine_error,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,29,log_norm_ratio,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,30,relative_l2,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,30,max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,30,normalized_max_abs,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,30,cosine_error,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,30,log_norm_ratio,0.0,0.0,neither_zero,True
single_baseline_06,dual_baseline_12,global,relative_l2,0.0034790813059513946,0.004635654936816087,neither_zero,True
single_baseline_06,dual_baseline_12,global,max_abs,6.130054316599853e-06,1.2831558706238866e-05,neither_zero,True
single_baseline_06,dual_baseline_12,global,normalized_max_abs,0.002218482162703853,0.004643282139475585,neither_zero,True
single_baseline_06,dual_baseline_12,global,cosine_error,5.980285657236628e-06,1.0575865077466773e-05,neither_zero,True
single_baseline_06,dual_baseline_12,global,log_norm_ratio,0.00038483022102528815,0.0010316485953011402,neither_zero,True
single_baseline_06,dual_baseline_13,0,relative_l2,0.0024442770576789258,0.004978674260685888,neither_zero,True
single_baseline_06,dual_baseline_13,0,max_abs,3.4871918614953756e-06,5.736132152378559e-06,neither_zero,True
single_baseline_06,dual_baseline_13,0,normalized_max_abs,0.003759685145235132,0.006192826361056871,neither_zero,True
single_baseline_06,dual_baseline_13,0,cosine_error,2.3782959202023335e-06,7.484665592194517e-06,neither_zero,True
single_baseline_06,dual_baseline_13,0,log_norm_ratio,0.001106577272720096,0.003777023486159615,neither_zero,True
single_baseline_06,dual_baseline_13,1,relative_l2,0.008666078738299087,0.015952985242397376,neither_zero,True
single_baseline_06,dual_baseline_13,1,max_abs,2.2749591153115034e-06,5.089648766443133e-06,neither_zero,True
single_baseline_06,dual_baseline_13,1,normalized_max_abs,0.0071732323640181185,0.01607678141142776,neither_zero,True
single_baseline_06,dual_baseline_13,1,cosine_error,3.603610100733068e-05,8.974021253427278e-05,neither_zero,True
single_baseline_06,dual_baseline_13,1,log_norm_ratio,0.0017783108410300388,0.01033148320325094,neither_zero,True
single_baseline_06,dual_baseline_13,2,relative_l2,0.0046883777600610355,0.012225730577137722,neither_zero,True
single_baseline_06,dual_baseline_13,2,max_abs,4.363566404208541e-06,1.2831558706238866e-05,neither_zero,True
