pair_a,pair_b,scope,metric,value,envelope,zero_case,within
dual_baseline_11,dual_baseline_12,17,cosine_error,6.054949693412581e-06,1.4941669529644486e-05,neither_zero,True
dual_baseline_11,dual_baseline_12,17,log_norm_ratio,0.00016719307924055343,0.000894787458013844,neither_zero,True
dual_baseline_11,dual_baseline_12,18,relative_l2,0.0024015320073962638,0.004380488414895319,neither_zero,True
dual_baseline_11,dual_baseline_12,18,max_abs,4.504108801484108e-07,7.22138793207705e-07,neither_zero,True
dual_baseline_11,dual_baseline_12,18,normalized_max_abs,0.0031558323762789727,0.005053519444058889,neither_zero,True
dual_baseline_11,dual_baseline_12,18,cosine_error,2.7046731150282e-06,8.73060884420962e-06,neither_zero,True
dual_baseline_11,dual_baseline_12,18,log_norm_ratio,0.0006012306482243321,0.001604572549879792,neither_zero,True
dual_baseline_11,dual_baseline_12,20,relative_l2,0.0005495444472237205,0.0010616167643221583,neither_zero,True
dual_baseline_11,dual_baseline_12,20,max_abs,1.5881378203630447e-06,2.756016328930855e-06,neither_zero,True
dual_baseline_11,dual_baseline_12,20,normalized_max_abs,0.0005747510942684483,0.000997026692384795,neither_zero,True
dual_baseline_11,dual_baseline_12,20,cosine_error,5.668985347817568e-08,4.7082103937778896e-07,neither_zero,True
dual_baseline_11,dual_baseline_12,20,log_norm_ratio,0.0004344543946485318,0.0009293720826819763,neither_zero,True
dual_baseline_11,dual_baseline_12,21,relative_l2,0.0007360496089244229,0.004323186370158716,neither_zero,True
dual_baseline_11,dual_baseline_12,21,max_abs,3.5288394428789616e-08,2.935594238806516e-07,neither_zero,True
dual_baseline_11,dual_baseline_12,21,normalized_max_abs,0.0004992932683943243,0.004144121954371057,neither_zero,True
dual_baseline_11,dual_baseline_12,21,cosine_error,2.649080261818426e-07,9.249525750654186e-06,neither_zero,True
dual_baseline_11,dual_baseline_12,21,log_norm_ratio,0.00010960088320708643,0.0006183784601721593,neither_zero,True
dual_baseline_11,dual_baseline_12,22,relative_l2,0.0003980798570401921,0.005103790228521264,neither_zero,True
dual_baseline_11,dual_baseline_12,22,max_abs,1.9401340978220105e-08,3.671812009997666e-07,neither_zero,True
dual_baseline_11,dual_baseline_12,22,normalized_max_abs,0.0003922655501699033,0.007412819499277373,neither_zero,True
dual_baseline_11,dual_baseline_12,22,cosine_error,7.754377828739223e-08,1.0907933527537494e-05,neither_zero,True
dual_baseline_11,dual_baseline_12,22,log_norm_ratio,5.8217175433969084e-05,0.002265181896953036,neither_zero,True
dual_baseline_11,dual_baseline_12,24,relative_l2,0.00023380028465089082,0.0017122126083897852,neither_zero,True
dual_baseline_11,dual_baseline_12,24,max_abs,1.54304871102795e-08,1.2684176908805966e-07,neither_zero,True
dual_baseline_11,dual_baseline_12,24,normalized_max_abs,0.00023867023960207485,0.0019622126888628306,neither_zero,True
dual_baseline_11,dual_baseline_12,24,cosine_error,1.924765491434499e-08,1.4152772563891247e-06,neither_zero,True
dual_baseline_11,dual_baseline_12,24,log_norm_ratio,0.00012717787833687816,0.0003603188849832159,neither_zero,True
dual_baseline_11,dual_baseline_12,25,relative_l2,0.0001722085132767312,0.0017711344664090643,neither_zero,True
dual_baseline_11,dual_baseline_12,25,max_abs,1.791522663552314e-08,2.0056904759258032e-07,neither_zero,True
dual_baseline_11,dual_baseline_12,25,normalized_max_abs,0.00014734833145556094,0.0016485301045123593,neither_zero,True
dual_baseline_11,dual_baseline_12,25,cosine_error,1.2388725378897902e-08,8.990412087017674e-07,neither_zero,True
dual_baseline_11,dual_baseline_12,25,log_norm_ratio,6.98598035626075e-05,0.0011586506914189442,neither_zero,True
dual_baseline_11,dual_baseline_12,26,relative_l2,1.236640179731649e-05,0.00025021594891455644,neither_zero,True
dual_baseline_11,dual_baseline_12,26,max_abs,9.404175216332078e-10,1.8628270481713116e-08,neither_zero,True
dual_baseline_11,dual_baseline_12,26,normalized_max_abs,1.3375227547028801e-05,0.0002649272168026097,neither_zero,True
dual_baseline_11,dual_baseline_12,26,cosine_error,7.620426512033873e-11,2.389522768542207e-08,neither_zero,True
dual_baseline_11,dual_baseline_12,26,log_norm_ratio,7.198244004776678e-07,0.00012175872403741327,neither_zero,True
dual_baseline_11,dual_baseline_12,28,relative_l2,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,28,max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,28,normalized_max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,28,cosine_error,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,28,log_norm_ratio,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,29,relative_l2,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,29,max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,29,normalized_max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,29,cosine_error,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,29,log_norm_ratio,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,30,relative_l2,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,30,max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,30,normalized_max_abs,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,30,cosine_error,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,30,log_norm_ratio,0.0,0.0,neither_zero,True
dual_baseline_11,dual_baseline_12,global,relative_l2,0.003235572665445837,0.004635654936816087,neither_zero,True
dual_baseline_11,dual_baseline_12,global,max_abs,4.87712532049045e-06,1.2831558706238866e-05,neither_zero,True
dual_baseline_11,dual_baseline_12,global,normalized_max_abs,0.0017650439898191283,0.004643282139475585,neither_zero,True
dual_baseline_11,dual_baseline_12,global,cosine_error,5.12346082648385e-06,1.0575865077466773e-05,neither_zero,True
dual_baseline_11,dual_baseline_12,global,log_norm_ratio,0.00047644291544385493,0.0010316485953011402,neither_zero,True
dual_baseline_11,dual_baseline_13,0,relative_l2,0.0029040261128889387,0.004978674260685888,neither_zero,True
dual_baseline_11,dual_baseline_13,0,max_abs,4.27291524829343e-06,5.736132152378559e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,0,normalized_max_abs,0.004609344468042569,0.006192826361056871,neither_zero,True
dual_baseline_11,dual_baseline_13,0,cosine_error,4.081531920552273e-06,7.484665592194517e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,0,log_norm_ratio,0.0005241424028382193,0.003777023486159615,neither_zero,True
dual_baseline_11,dual_baseline_13,1,relative_l2,0.013355422678160265,0.015952985242397376,neither_zero,True
dual_baseline_11,dual_baseline_13,1,max_abs,4.409492248669267e-06,5.089648766443133e-06,neither_zero,True
dual_baseline_11,dual_baseline_13,1,normalized_max_abs,0.013903683936188176,0.01607678141142776,neither_zero,True
dual_baseline_11,dual_baseline_13,1,cosine_error,4.896396628917277e-05,8.974021253427278e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,1,log_norm_ratio,0.009058805476725657,0.01033148320325094,neither_zero,True
dual_baseline_11,dual_baseline_13,2,relative_l2,0.008440208459502873,0.012225730577137722,neither_zero,True
dual_baseline_11,dual_baseline_13,2,max_abs,7.037015166133642e-06,1.2831558706238866e-05,neither_zero,True
dual_baseline_11,dual_baseline_13,2,normalized_max_abs,0.009199215850455501,0.016783472499923485,neither_zero,True
