layer,head,value_column,magnitude_score,error_only_score,functional_only_score,favor_score
26,26,113,0.03543864097446203,2.476728942231906e-06,13385.447672526041,2.647318454636801e-06
26,26,114,0.017843501487125952,1.7911699880338954e-06,4508.48361714681,1.6326454099306145e-07
26,26,115,0.005888329974065225,6.715284210182896e-07,9310.09130859375,6.149807833348101e-07
26,26,116,0.011621352750808,1.3856680709523062e-06,8235.889018376669,8.191373850052752e-07
26,26,117,0.036230227909982204,2.9653640846542353e-06,3668.311101913452,6.13104434388223e-07
26,26,118,0.10732770462830861,7.440323997798259e-06,7331.405042012532,3.7973768816830975e-06
26,26,119,0.015538784675300121,1.2313881635842943e-06,6460.7546793619795,4.6159157685946955e-07
26,26,120,0.023840254017462332,3.377724273908219e-06,9019.213297526041,1.5636047609272434e-06
26,26,121,0.25207549581925076,3.1747805072276e-05,1977.6646677652996,5.7354529753676315e-06
26,26,122,0.015740707516670227,1.4718885192147961e-06,12261.100911458334,1.0103833523409749e-06
26,26,123,0.07903721183538437,5.851942357063915e-06,4303.3071848551435,5.865325905540989e-07
26,26,124,0.12880247086286545,1.0176835227563666e-05,5169.034233093262,1.3975758067867143e-06
26,26,125,0.006737444472188751,4.5908319634690997e-07,7074.645589192708,2.632267931771774e-07
26,26,126,0.009779198095202446,1.0693325691590871e-06,1773.778828938802,1.9389959083719136e-07
26,26,127,0.13526712854703268,9.57072370511014e-06,5193.391937255859,7.354690959952374e-08
26,27,0,0.033476854053636394,3.634851585350892e-06,11628.87798055013,3.3978633903567848e-06
26,27,1,0.13432429979244867,1.87901102132552e-05,8498.518229166666,3.1596217506072812e-06
26,27,2,0.1847638338804245,1.1851976675340362e-05,16337.88340250651,1.605147148235157e-06
26,27,3,0.016861409259339172,1.7077611763246143e-06,20656.423014322918,6.91644636618971e-07
26,27,4,0.049744492707153164,5.58640761028073e-06,8008.088968912761,3.322852734299886e-06
26,27,5,0.02425423093761007,2.636305396208627e-06,47030.43878173828,3.569513204126906e-06
26,27,6,0.26645492265621823,1.8810284321565025e-05,4878.2893473307295,9.68084738891169e-07
26,27,7,0.0449578690653046,3.149153258164006e-06,14284.875813802084,7.245614028761338e-07
26,27,8,0.0674381460994482,3.8370322575550136e-06,11863.593139648438,6.63337651474194e-06
26,27,9,0.24253257115681967,1.1380314238825425e-05,4935.360575358073,5.182801767015614e-06
26,27,10,0.037041496485471725,4.373631289430098e-06,2607.7534662882485,7.637806904066865e-07
26,27,11,0.03574404896547397,4.099271601868774e-06,17922.907836914062,3.064685993573827e-06
26,27,12,0.18649829427401224,1.3960872062549848e-05,5558.897379557292,1.612677185347522e-06
26,27,13,0.039232200011610985,4.817663523226656e-06,7389.765462239583,2.115300217061152e-06
26,27,14,0.008488501810158292,5.462922416654692e-07,77420.25118891399,4.311003783508127e-06
26,27,15,0.4245995730161667,5.84395274927374e-05,6595.897974650065,1.2179210128119658e-05
26,27,16,0.021835250159104664,1.3124681951618793e-06,6752.028381347656,8.316902485224394e-07
26,27,17,0.011428297652552525,1.3163395162033946e-06,49491.7335357666,3.368667521745176e-06
26,27,18,0.04088158315668503,2.834450356203888e-06,8975.663696289062,1.3932884831054555e-06
26,27,19,0.06482925514380138,5.004518963384423e-06,3671.6917165120444,1.564633610969442e-06
26,27,20,0.07241210589806239,6.957343127093433e-06,3779.3935737609863,8.698314981625543e-07
26,27,21,0.5214382459719976,8.699488110626892e-05,1311.54576365153,8.641747728188598e-06
26,27,22,0.09688654914498329,1.2592742526370179e-05,16285.981826782227,6.19916829602829e-06
26,27,23,0.1336441741635402,2.1824717464369314e-05,6286.176144917806,7.114450040054028e-06
26,27,24,0.16247482349475226,1.8457996399471693e-05,2766.885772705078,5.7877237917836055e-06
26,27,25,0.2555931707223256,1.9633555439213524e-05,6511.3719482421875,3.119002826679207e-06
26,27,26,0.02328331582248211,2.0939654821935014e-06,647509.7161458334,4.9700736023320737e-05
26,27,27,0.048231259609262146,4.455555388934347e-06,9853.610514322916,1.796999216689225e-06
26,27,28,0.10747987652818362,8.919651691030595e-06,6381.173044840495,1.6335342631161136e-06
26,27,29,0.07903047402699788,5.941182886696576e-06,6458.829650878906,2.6113796707250003e-06
26,27,30,0.027588429550329845,2.2752315847659097e-06,49247.93953450521,4.476143684447227e-06
26,27,31,0.24918356041113535,2.146974596447156e-05,11015.590006510416,2.5650575764757377e-05
26,27,32,0.02676519410063823,3.5694456528290175e-06,46565.67834536234,9.012520659249882e-06
26,27,33,0.03126904182136059,4.849498661011846e-06,8631.446126302084,2.867396822795835e-06
26,27,34,0.037553378070394196,4.349155119598436e-06,2744.73855082194,3.562134647990452e-07
26,27,35,0.15239297226071358,1.780753048781965e-05,8758.43815612793,1.2467212485489654e-05
26,27,36,0.18199974546829858,9.210474293771162e-06,4397.8743896484375,1.5504980748204389e-06
26,27,37,0.046130103369553886,5.6636100301451125e-06,325087.79866536456,8.639669243848402e-05
26,27,38,0.22811027864615122,1.3337155147989202e-05,1896.8768717447917,1.5884559729784087e-06
26,27,39,0.07131542141238849,7.707221736078887e-06,22534.79916381836,2.7558809486312913e-07
26,27,40,0.24790988862514496,1.2738815106179876e-05,44535.733561197914,9.590193447669057e-06
26,27,41,0.18426924447218576,2.2740750334075226e-05,1624.8239889144897,5.300201178689198e-07
26,27,42,0.058483654633164406,5.397555923991604e-06,9124.474248250326,1.5281722453390028e-06
26,27,43,0.017051126652707655,1.3596142783474836e-06,2906.077880859375,1.701228346343934e-07
26,27,44,0.027684984728693962,3.8567187061744335e-06,11160.9894917806,4.547910270234189e-06
26,27,45,0.008697046820695201,1.2162525990788708e-06,109015.8992767334,4.485165910968665e-06
26,27,46,0.20328170309464136,1.0860834057287624e-05,3953.84339650472,1.4413651652963229e-06
26,27,47,0.09490191439787547,8.836164549090123e-06,4095.4796396891275,1.3904028628528284e-06
26,27,48,0.08146471592287223,1.5531995169718964e-05,5810.259440104167,5.6316808449234186e-06
26,27,49,0.5776711155970892,5.5518300238569886e-05,1472.0195210774739,7.14277859970025e-07
26,27,50,0.04388796848555406,5.262371284212956e-06,7562.0693766276045,2.1116391171934388e-06
26,27,51,0.06481706599394481,5.355544014188733e-06,6292.7518310546875,3.407259027826219e-07
26,27,52,0.019596751779317856,1.8687427806677686e-06,7804.191075642903,7.152137468935393e-07
