unit_id,prompt_id,t0,token_offset,layer,condition,future_KL,R_state,R_readout,R_tangent,R_tangent_rel,R_tangent_frac,R_J,R_postRMS,immediate_KL
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,2.0105786323547363,0.05054369196295738,0.050534673035144806,0.008994258621078742,0.9998215617327875,0.4281735420227051,0.007424701000731105,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,C,0.00011306085905189798,2.0474693775177,0.017843959853053093,0.0007071014260873199,0.0001258512762740135,0.039626934372793285,1.3908144235610962,0.026292213378171676,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,1,R,0.0002503266632394594,0.053821343928575516,0.000572005461435765,0.0005718223983421922,0.00858771140100863,0.9996799609346503,0.19250093400478363,0.0068751975102725885,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,1,C,0.00011306085905189798,0.0539228692650795,0.000322234962368384,0.00017825332179199904,0.002677034142521906,0.553178090697182,0.13818404078483582,0.004934194950767754,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,2,R,0.0002503266632394594,0.06044738367199898,0.00033773996983654797,0.00033764407271519303,0.0057873258888877345,0.9997160593070539,0.16887682676315308,0.005952333933756553,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,2,C,0.00011306085905189798,0.060934919863939285,0.00028310102061368525,0.00014241602912079543,0.0024410556527630755,0.5030572772539615,0.1773899346590042,0.006256340101329133,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,4,R,0.0002503266632394594,0.0609249547123909,0.0004036226018797606,0.0004031920398119837,0.008909671717608869,0.9989332533294594,0.2304205298423767,0.00837907553556388,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,4,C,0.00011306085905189798,0.06143013387918472,0.0004073088930454105,0.0002041866391664371,0.004512082939294033,0.5013066057518314,0.21795324981212616,0.00796027722249371,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,5,R,0.0002503266632394594,0.06034627556800842,0.00041722788591869175,0.00041712092934176326,0.008732906076465017,0.9997436471044197,0.2536616325378418,0.009128383508144646,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,5,C,0.00011306085905189798,0.060542698949575424,0.00044473703019320965,0.00019984348909929395,0.004183953135727872,0.44935203296006804,0.20309855043888092,0.00730356886716662,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,6,R,0.0002503266632394594,0.06285618990659714,0.00048743572551757097,0.00048693289863877,0.00953069527781565,0.998968422190976,0.2686249911785126,0.008528262258650802,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,6,C,0.00011306085905189798,0.06301018595695496,0.0004128016880713403,0.00021187186939641833,0.004146949673771007,0.513253397468058,0.2165689617395401,0.006879306535677571,
test/algebra/1332.json|64,test/algebra/1332.json,64,1,8,R,0.0002503266632394594,0.30739298462867737,0.0004894830635748804,0.00048827886348590255,0.006856997657709014,0.9975398513735635,0.3152575194835663,0.009134252380714077,
