unit_id,prompt_id,t0,token_offset,layer,condition,future_KL,alpha,theta_deg,residual_norm,norm_relative_error,rms_denominator,rms_denominator_shift,post_rms_distortion,post_weight_distortion,post_gate_distortion,out_proj_distortion,cosine_distortion,immediate_KL,immediate_KL_source
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.05,0,1.5891653299331665,4.656854239104716,0.08832240104675293,5.834484577178955,0.30350946093703796,0.3273050079880456,0.3273050079880456,0.153652968493884,0.03613361365152368,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.05,30,1.5891653299331665,4.656854239104716,0.08657878637313843,5.78675651550293,0.4068048163038689,0.4387650124025465,0.4387650124025465,0.17377642182165487,0.06920553503294424,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.05,60,1.5891653299331665,4.656854239104716,0.0815945491194725,5.651552677154541,0.6090515094138355,0.6570488633462167,0.6570488633462167,0.27914448132352937,0.16181455643607368,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.05,90,1.5891653299331665,4.656854239104716,0.07413308322429657,5.452373027801514,0.8157035972539952,0.8805265850972099,0.8805265850972099,0.44415793257582176,0.29454039599647575,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.05,120,1.589165210723877,4.656853814762728,0.06555686891078949,5.22723913192749,0.9906536820575762,1.070448101177612,1.070448101177612,0.6105497052443265,0.4370346211852175,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.05,150,1.5891653299331665,4.656854239104716,0.057983022183179855,5.028797149658203,1.1132988316391383,1.2045325358670054,1.2045325358670054,0.7275318513477548,0.553518057100399,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.05,180,1.5891653299331665,4.656854239104716,0.05446769297122955,4.932480335235596,1.1462849257561685,1.2411098717490359,1.2411098717490359,0.7330414167502882,0.5978409357641794,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.1,0,3.178330659866333,4.656854239113004,0.11314927786588669,11.793628692626953,0.30381657795645983,0.32763716662599274,0.32763716662599274,0.1538026553944612,0.036189472652880306,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.1,30,3.178330659866333,4.656854239113004,0.11033563315868378,11.7322998046875,0.4378457588022499,0.47239343262219924,0.47239343262219924,0.18741824812990465,0.08098546775189053,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.1,60,3.178330659866333,4.656854239113004,0.10218669474124908,11.557701110839844,0.6870796031969946,0.7408990472932804,0.7408990472932804,0.32794387755357246,0.2073333610325322,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.1,90,3.178330659866333,4.656854239113004,0.08961258083581924,11.297355651855469,0.9381343237975546,1.0102701454547092,1.0102701454547092,0.5359152693087109,0.39121150753731593,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.1,120,3.178330421447754,4.656853814771016,0.07430508732795715,10.995829582214355,1.1516636238260436,1.2375060949968189,1.2375060949968189,0.7586610747308338,0.592330998628692,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.1,150,3.178330659866333,4.656854239113004,0.059315938502550125,10.716958999633789,1.2978620396088465,1.3893224141594211,1.3893224141594211,0.9301234576203727,0.7538222440487017,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,R,0.0002503266632394594,0.1,180,3.178330659866333,4.656854239113004,0.05115605145692825,10.569358825683594,1.3776432831354786,1.455410809455153,1.455410809455153,1.0310206918843599,0.8519671287907509,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,C,0.00011306085905189798,0.05,0,1.5891653299331665,4.656854239104716,0.08832240104675293,5.834484577178955,0.30350946093703796,0.3273050079880456,0.3273050079880456,0.153652968493884,0.03613361365152368,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,C,0.00011306085905189798,0.05,30,1.5891653299331665,4.656854239104716,0.08657878637313843,5.78675651550293,0.4068048163038689,0.438935951150465,0.438935951150465,0.18471547755755163,0.06920553503294424,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,C,0.00011306085905189798,0.05,60,1.5891653299331665,4.656854239104716,0.0815945416688919,5.651552677154541,0.6090515094138355,0.6571937369659065,0.6571937369659065,0.30623739895284346,0.16181455643607368,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,C,0.00011306085905189798,0.05,90,1.5891653299331665,4.656854239104716,0.07413308322429657,5.452373027801514,0.8157035972539952,0.8804630589242246,0.8804630589242246,0.4682287451934346,0.29454039599647575,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,C,0.00011306085905189798,0.05,120,1.5891653299331665,4.656854239104716,0.06555686891078949,5.22723913192749,0.9906536820575762,1.0701318442884369,1.0701318442884369,0.6177785326412538,0.4370346211852175,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,C,0.00011306085905189798,0.05,150,1.589165210723877,4.656853814762728,0.057983022183179855,5.028797149658203,1.1132989639173851,1.2041445897724383,1.2041445897724383,0.7080987034241872,0.5535179973784393,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
test/algebra/1332.json|64,test/algebra/1332.json,64,1,0,C,0.00011306085905189798,0.05,180,1.5891653299331665,4.656854239104716,0.05446769297122955,4.932480335235596,1.1462849257561685,1.2411098717490359,1.2411098717490359,0.7330414167502882,0.5978409357641794,,NOT_MEASURED_FULL_LOGIT_HOOK_NOT_USED_IN_THIS_LOCAL_POSTCORE_PILOT
