unit_id,token_offset,epsilon,D_R,D_C,D_R_over_D_C,D_R_minus_D_C,KL_R_plus,KL_R_minus,KL_C_plus,KL_C_minus,sign_asymmetry_R,sign_asymmetry_C,R_DIRECTION_MORE_SENSITIVE
test/algebra/1332.json|64,1,0.03811708787779006,9.789689815857617e-05,0.00015341786293810534,0.6381062520729107,-5.552096477952917e-05,0.00010518568966237197,9.060810665478038e-05,0.00013998900957088725,0.00016684671630532344,0.14890750506794306,0.17506244739055699,False
test/algebra/1332.json|64,2,0.035730195206233745,0.00011133504256614912,0.00012418997550961902,0.8964897626623335,-1.2854932943469897e-05,6.171573960037958e-05,0.00016095434553191866,0.00015879574837277324,8.958420264646477e-05,0.8913510315606693,0.5573037991592482,False
test/algebra/1332.json|64,3,0.03357043116055044,0.00011044462885526163,0.0001959199124257863,0.5637233445241269,-8.547528357052468e-05,0.00010307443747677313,0.00011781482023375015,0.00020075230839807003,0.00019108751645350263,0.13346400613859072,0.04933031959626904,False
test/algebra/1332.json|128,1,0.03754305460850673,0.00011609658000288767,0.0001279771833715446,0.9071662310200149,-1.1880603368656932e-05,0.00014307805316387547,8.911510684189989e-05,0.0001271757148856693,0.00012877865185741992,0.4648108140293414,0.012525177668364291,False
test/algebra/1332.json|128,3,0.03539697585934996,0.00013737259376469206,0.00010904381854779977,1.2597925708616093,2.8328775216892297e-05,0.0001451527039746028,0.00012959248355478133,0.0001286878506874145,8.939978640818503e-05,0.11327019371276231,0.36029611253673477,True
test/algebra/1332.json|128,2,0.03342434233064062,0.00011201760527733973,0.0001094256650581966,1.0236867575269284,2.5919402191431316e-06,0.00011359186983253492,0.00011044334072214456,0.00010361918188852445,0.00011523214822786875,0.02810744859692003,0.1061265309837648,True
test/algebra/1332.json|256,10,0.04144791296164698,6.688010209744084e-05,7.777124099504271e-05,0.8599592906296122,-1.0891138897601877e-05,8.076115144602341e-05,5.299905274885826e-05,8.16091614115267e-05,7.39333205785587e-05,0.41510251048383134,0.09869767585114911,False
test/algebra/1332.json|256,1,0.040060681538966136,6.970812621484099e-05,5.78884569909318e-05,1.2041800496009192,1.1819669223909189e-05,4.931137051954204e-05,9.010488191013994e-05,5.150996812315198e-05,6.426694585871162e-05,0.5852045237834606,0.22037169719666766,True
test/algebra/1332.json|256,3,0.03818579458393444,0.00018373370216324432,7.601974913295408e-05,2.416920627098943,0.00010771395303029024,0.00023169831529186783,0.00013576908903462082,6.395312224185557e-05,8.808637602405258e-05,0.5221101224526863,0.31746031445761613,True
test/counting_and_probability/119.json|64,3,0.032473420157124,0.00018505617000093698,0.0002298338981970247,0.8051735216061313,-4.4777728196087734e-05,0.0002137070838368102,0.00015640525616506375,0.0002442355023936511,0.00021543229400039835,0.30964559226428784,0.12532184544526753,False
test/counting_and_probability/119.json|64,5,0.03178512323314553,0.00015476855832404922,0.00018475976631018612,0.8376745683177561,-2.9991207986136903e-05,0.00017204038049211507,0.0001374967361559834,0.00019852629016392647,0.00017099324245644577,0.22319548936166908,0.14902079661778594,False
test/counting_and_probability/119.json|64,2,0.02806016136838024,0.0001657719575588138,0.00016540333647667741,1.0022286133264293,3.686210821363979e-07,0.00014415894527558033,0.00018738496984204732,0.0001893510095986168,0.00014145566335473802,0.26075595017555964,0.2895669880339158,True
test/counting_and_probability/119.json|128,1,0.040556349572973466,9.430282111587197e-05,6.495518834092111e-05,1.4518135051676642,2.934763277495086e-05,0.00011531798094758524,7.32876612841587e-05,5.6065183913731384e-05,7.384519276811084e-05,0.44569524771785674,0.2737273039273281,True
test/counting_and_probability/119.json|128,2,0.03424175030905915,9.261503512315516e-05,0.00014841499532927726,0.624027473057218,-5.579996020612209e-05,0.00010521360003732321,8.001647020898712e-05,0.00019940794983031403,9.742204082824045e-05,0.27206305674631626,0.6871671429739153,False
test/counting_and_probability/119.json|128,4,0.03332026171418253,0.00011217244536466105,0.0001177882014558466,0.9523232635009382,-5.615756091185544e-06,0.00011230313842018857,0.00011204175230913353,0.00014732541239175585,8.825099051993734e-05,0.002330216729028965,0.5015308888338186,False
test/counting_and_probability/119.json|256,1,0.04174494721473993,0.00012169689431977402,0.00010812349337733403,1.1255360827968708,1.3573400942439988e-05,0.00011797533526445808,0.00012541845337508996,0.0001401463820961205,7.610060465854758e-05,0.06116111747201234,0.5923391378201596,True
test/counting_and_probability/119.json|256,2,0.036070337624462094,8.881004638900929e-05,8.171471342193374e-05,1.0868305300614383,7.095332967075555e-06,7.744930263875626e-05,0.00010017079013926234,7.760307800762451e-05,8.582634883624296e-05,0.25584365923126384,0.10063390524939743,True
test/counting_and_probability/119.json|256,3,0.035090288496951644,8.967788696000391e-05,8.841821136105391e-05,1.0142467775055908,1.2596755989500031e-06,9.052415828010882e-05,8.883161563989901e-05,8.926314268536083e-05,8.757328003674699e-05,0.018873578300201244,0.01911215578203869,True
test/geometry/477.json|64,1,0.043788196275976875,0.000319923120762049,0.00034515824226533846,0.9268882519955055,-2.5235121503289443e-05,0.00030324202925737865,0.0003366042122667194,0.00035787962758380585,0.000332436856946871,0.10428187505045267,0.07371335071193952,False
test/geometry/477.json|64,2,0.0361723278436182,0.0002721643953645032,0.00034504160036689404,0.7887871905483708,-7.287720500239082e-05,0.00033004813106450614,0.0002142806596645003,0.0003711224292055621,0.00031896077152822593,0.42535861760904703,0.151174981424547,False
test/geometry/477.json|64,6,0.03449193710206781,0.0003144294978370725,0.0003215881193451239,0.9777397793787629,-7.158621508051406e-06,0.0003042266647190078,0.00032463233095513715,0.0003499258802816458,0.00029325035840860195,0.06489742950836466,0.1762363666052729,False
test/geometry/477.json|128,1,0.03821223655966119,0.00036747181116957527,0.0003565051772074317,1.0307614969782084,1.0966633962143581e-05,0.00045104084702367694,0.00028390277531547355,0.0003626124553192222,0.00035039789909564116,0.45483236039632635,0.034261932140783796,True
test/geometry/477.json|128,2,0.03768074066750078,0.0003413123701112797,0.00037175078346689516,0.9181214522539198,-3.043841335561545e-05,0.00033128272284344533,0.00035134201737911403,0.00036851845293926647,0.00037498311399452385,0.058771073753809744,0.01738977111918661,False
test/geometry/477.json|128,4,0.03571485056997874,0.00031427972667338416,0.00033805077195761253,0.9296820235722136,-2.3771045284228366e-05,0.0003375186087383495,0.0002910408446084188,0.0003232352865159067,0.0003528662573993183,0.14788661194918953,0.08765242754563071,False
test/geometry/477.json|256,1,0.04129499564711375,0.000422159615218176,0.0004926368870881148,0.8569387015587574,-7.047727186993883e-05,0.0004583496659133357,0.00038596956452301634,0.0004933323383170718,0.0004919414358591579,0.17145197837424753,0.00282338268113036,False
test/geometry/477.json|256,2,0.04115185247273445,0.000376569498963932,0.00041269091123830005,0.9124734463415796,-3.6121412274368035e-05,0.0003746538922575447,0.0003784851056703193,0.000432425508251709,0.0003929563142248911,0.010173987572391109,0.09563863137365922,False
test/geometry/477.json|256,3,0.03853033878437824,0.00034758221066162793,0.00046072417845231177,0.7544258065092613,-0.00011314196779068383,0.00034121520854310284,0.000353949212780153,0.00045627890403820027,0.00046516945286642327,0.03663594916487476,0.01929690088936006,False
