unit_id,token_offset,layer,condition,top1_key_contribution_fraction,top8_key_contribution_fraction,value_signed_interaction_top8_abs_fraction,signed_interaction,denominator_shift
test/algebra/1332.json|64,1,0,R,0.029605195078923285,0.16223431370946714,0.05507554338071236,-0.00500876922160387,-5.909132960368879e-05
test/algebra/1332.json|64,1,0,C,0.009865453564196203,0.06708250389265688,0.9990180688955096,0.02785169705748558,-0.0020219096913933754
test/algebra/1332.json|64,1,1,R,0.07399334663838138,0.24902046491837992,0.3059992206788523,1.9735718126412394e-07,-2.2643407646683045e-06
test/algebra/1332.json|64,1,1,C,0.020435966373360977,0.1018223165714947,0.957117938970441,-6.109718015068211e-06,-3.3442454878240824e-05
test/algebra/1332.json|64,1,2,R,0.02953567249868574,0.1722525937771693,0.26889335948310483,-2.016743394506193e-07,1.0910230230365414e-06
test/algebra/1332.json|64,1,2,C,0.01725170417480905,0.09948412185386256,0.8766404686450686,-1.0179608125326922e-06,-0.00018560219905339181
test/algebra/1332.json|64,1,4,R,0.04786162096445887,0.19368465297401918,0.15354394168994967,-8.77359696005442e-09,-8.524442819179967e-06
test/algebra/1332.json|64,1,4,C,0.017844394697547238,0.08677074015799485,0.8749449335530369,-6.245868462428916e-06,-0.0007211692864075303
test/algebra/1332.json|64,1,5,R,0.03910219330944791,0.1805048464795848,0.10558931714596653,1.9225232961161964e-08,1.6277586837532e-05
test/algebra/1332.json|64,1,5,C,0.009812550076736336,0.05449360576246627,0.8839763488945017,7.482917681045365e-07,0.0006084793130867183
test/algebra/1332.json|64,1,6,R,0.048691339121130106,0.16186778354994485,0.1489051847043299,3.5672701415023766e-07,3.4913726267404854e-05
test/algebra/1332.json|64,1,6,C,0.016629600278167563,0.07739857625078085,0.8309610467292259,3.91245248465566e-06,9.54417628236115e-05
test/algebra/1332.json|64,1,8,R,0.017662953297267067,0.11125091399357392,0.1518213799229001,5.649035301757976e-07,8.662902109790593e-05
test/algebra/1332.json|64,1,8,C,0.07178113435639977,0.2030262184792174,0.7879821531871419,7.151961199269863e-06,0.00201589846983552
test/algebra/1332.json|64,1,9,R,0.015293245267937867,0.0913664899665597,0.08381495516044131,-2.1940479655313538e-07,-1.0766225386760198e-05
test/algebra/1332.json|64,1,9,C,0.0071658526528543135,0.04829624321872367,0.7291662877857699,-3.952139650209574e-06,-0.0009052417008206248
test/algebra/1332.json|64,1,10,R,0.02602959220636898,0.11822953260666744,0.16926693625996278,-4.650133291761449e-07,-2.9025381081737578e-05
test/algebra/1332.json|64,1,10,C,0.014402108849007587,0.06784571621159911,0.5985007806688395,-1.373341774524306e-06,-0.00018160622857976705
test/algebra/1332.json|64,1,12,R,0.015124435004963212,0.09237776630773148,0.11215782475759559,-1.5575452039229276e-08,8.04876890470041e-06
test/algebra/1332.json|64,1,12,C,0.010953376369856015,0.06575879889748379,0.6003836756865496,-8.453125701635145e-07,1.057327608577907e-06
test/algebra/1332.json|64,1,13,R,0.0543943571347772,0.1784640092592678,0.2323545278412298,2.072170900646597e-06,2.1286297851474956e-05
test/algebra/1332.json|64,1,13,C,0.010142192054275993,0.05095276089367473,0.7916408726129845,1.0006605407397728e-05,-0.0005113469669595361
test/algebra/1332.json|64,1,14,R,0.03955975818502236,0.11294306124333513,0.11459478221653915,-8.454836120108666e-08,2.4493281671311706e-05
test/algebra/1332.json|64,1,14,C,0.00878173852986029,0.04616886159545967,0.7332771311765145,-6.332397788355593e-06,-0.0010709170019254088
