M0,M0_rel,M1,M2,M3,M4,M5,config,dynamic_range_p95,future_KL,future_KL_peak,future_KL_sum,future_KL_terminal,future_horizon_n,group_size,head,layer,orientation,out_proj_distortion,post_gate_norm,prompt_id,q_visible_norm,quantization_scale_max,quantization_scale_median,raw_state_error,t0,tangential_norm,task,unit_id
2.434379883087284,0.01039318936697441,0.016678714056066194,0.003886898380780077,2.2046397211347095,0.8191547295072082,0.7310594133202396,C128,27.316262245178194,6.554780867602366e-05,0.001706865499727428,0.008390119510531029,-2.081684513655091e-08,128,128,ALL_HEADS,ALL_GDN,column,0.7310594133202396,0.8191547295072082,test/counting_and_probability/119.json,0.016678714056066194,0.29871952533721924,8.828017234918661e-05,2.434379883087284,128,0.003886898380780077,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|128
2.013372203561726,0.008595765485574914,0.01314185508099103,0.0031662483416409854,1.8979329589658867,0.7338144730994032,0.6392779458392636,C64,23.658228588104247,0.00013014755629597123,0.002080086153000593,0.016658887205884317,-5.82409782623472e-08,128,64,ALL_HEADS,ALL_GDN,column,0.6392779458392636,0.7338144730994032,test/counting_and_probability/119.json,0.01314185508099103,0.29871952533721924,7.290504800039344e-05,2.013372203561726,128,0.0031662483416409854,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|128
1.7327472008530096,0.00739768263313178,0.009415616754744482,0.0026567064962449583,1.4307284071581374,0.6697025537268818,0.5754556390744326,C32,20.73542308807373,0.00011129438745579577,0.0020119575783610344,0.014245681594341858,-8.008746021914703e-08,128,32,ALL_HEADS,ALL_GDN,column,0.5754556390744326,0.6697025537268818,test/counting_and_probability/119.json,0.009415616754744482,0.29871952533721924,5.759236228186637e-05,1.7327472008530096,128,0.0026567064962449583,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|128
1.410694144431946,0.006022729436693047,0.008889815952035926,0.002065739324993867,1.2139903260723564,0.6096102059341793,0.5143215247505349,C16,18.659882164001452,0.00012185017293736577,0.004059802275151014,0.015596822135982819,-1.2548461825190316e-07,128,16,ALL_HEADS,ALL_GDN,column,0.5143215247505349,0.6096102059341793,test/counting_and_probability/119.json,0.008889815952035926,0.29871952533721924,4.4346645154291764e-05,1.410694144431946,128,0.002065739324993867,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/counting_and_probability/119.json|128
4.681150021000952,0.020292875678190672,0.11215368721931795,0.11213789631342201,2.2979965561314426,2.2491991014608734,2.821897838864668,R128,160.0528495788569,0.0012886598999858334,0.007025456055998802,0.16494846719818668,1.964467082871124e-05,128,128,ALL_HEADS,ALL_GDN,row,2.821897838864668,2.2491991014608734,test/geometry/477.json,0.11215368721931795,0.2930682599544525,0.00020682148897321895,4.681150021000952,256,0.11213789631342201,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/geometry/477.json|256
3.3470365668049986,0.014509468108439021,0.07967837144543274,0.07967188154829258,1.6829332512492348,1.69912468681494,1.8335762429081601,R64,100.81605186462403,0.0009849566126545676,0.0152596365660429,0.12607444641978466,9.60556099016685e-06,128,64,ALL_HEADS,ALL_GDN,row,1.8335762429081601,1.69912468681494,test/geometry/477.json,0.07967837144543274,0.2930682599544525,0.00011940664626308717,3.3470365668049986,256,0.07967188154829258,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/geometry/477.json|256
2.3407205020506265,0.010147068547772944,0.05453756130274323,0.05453531079725637,1.2165396122723047,1.222500800424496,1.2233829644363337,R32,65.26218032836914,0.0007316905048371028,0.009099908173084259,0.09365638461914916,2.173484290324268e-07,128,32,ALL_HEADS,ALL_GDN,row,1.2233829644363337,1.222500800424496,test/geometry/477.json,0.05453756130274323,0.2930682599544525,7.413601997541264e-05,2.3407205020506265,256,0.05453531079725637,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/geometry/477.json|256
1.6411969374238935,0.007114620395662721,0.03859499092665104,0.03859426125403913,0.8807168411326796,0.8823955597332866,0.8680153072058837,R16,41.156705665588376,0.0005589260790726438,0.0036616043653339148,0.0715425381212984,8.512365923252219e-08,128,16,ALL_HEADS,ALL_GDN,row,0.8680153072058837,0.8823955597332866,test/geometry/477.json,0.03859499092665104,0.2930682599544525,4.727110172098037e-05,1.6411969374238935,256,0.03859426125403913,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/geometry/477.json|256
2.4584211519157506,0.010657303136333405,0.02112408914137034,0.0042570811807676546,2.88332946598286,1.154980759332045,0.9987865254045953,C128,35.00370311737058,0.00037731401717693686,0.003894159570336342,0.04829619419864792,1.7569675492268289e-07,128,128,ALL_HEADS,ALL_GDN,column,0.9987865254045953,1.154980759332045,test/geometry/477.json,0.02112408914137034,0.2930682599544525,7.830066897440702e-05,2.4584211519157506,256,0.0042570811807676546,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/geometry/477.json|256
2.048138486975584,0.008878719866155006,0.019493342392634477,0.003775546499611855,2.8810153461162487,1.067324489625911,0.9138820226519967,C64,30.095884609222413,0.0004572497179499071,0.002838260494172573,0.05852796389758811,2.3827544737287099e-07,128,64,ALL_HEADS,ALL_GDN,column,0.9138820226519967,1.067324489625911,test/geometry/477.json,0.019493342392634477,0.2930682599544525,6.4212206780212e-05,2.048138486975584,256,0.003775546499611855,GDN_INT8_FUNCTIONAL_PROXY_NATURAL_CONFIG_GENERALIZATION_V1,test/geometry/477.json|256
