config,future_KL,horizon,logit_relative_L2,prompt_id,relative_state_error,state_error_norm,t0,top1_agreement,unit_id
R128,1.0425474101793952e-05,8,0.04411603053098344,test/algebra/1332.json,0.019792664855234635,4.231860782249464,64,1,test/algebra/1332.json|64
R64,0.0001487569825258106,8,0.03199179224719157,test/algebra/1332.json,0.013974500545488131,2.987881684579451,64,1,test/algebra/1332.json|64
R32,0.00014731771079823375,8,0.015658067035111176,test/algebra/1332.json,0.009710477322856653,2.0761927946580534,64,1,test/algebra/1332.json|64
R16,0.00014483001723419875,8,0.011076559367031174,test/algebra/1332.json,0.006925128689368991,1.480658654452008,64,1,test/algebra/1332.json|64
C128,5.537901301977399e-07,8,0.009798347533640341,test/algebra/1332.json,0.009614361415392162,2.055642295656312,64,1,test/algebra/1332.json|64
C64,1.0134742751688464e-06,8,0.008284188414046168,test/algebra/1332.json,0.00802696999520297,1.7162428491284596,64,1,test/algebra/1332.json|64
C32,1.769970367604401e-06,8,0.00896540393109246,test/algebra/1332.json,0.00667640202499304,1.427478518064566,64,1,test/algebra/1332.json|64
C16,8.939102826843737e-07,8,0.0075358086732361705,test/algebra/1332.json,0.005512221103795082,1.1785655182287846,64,1,test/algebra/1332.json|64
R128,7.01535027474165e-05,9,0.06234329134924222,test/algebra/1332.json,0.019231464464524724,4.140531738916747,64,1,test/algebra/1332.json|64
R64,0.00028988916892558336,9,0.081241512892339,test/algebra/1332.json,0.013679284779845806,2.945148191970106,64,1,test/algebra/1332.json|64
R32,4.99175200729951e-07,9,0.05094193370099649,test/algebra/1332.json,0.009493783030160947,2.044010222481103,64,1,test/algebra/1332.json|64
R16,6.957200821489096e-05,9,0.05161955822080244,test/algebra/1332.json,0.0068006000413815375,1.4641682835418264,64,1,test/algebra/1332.json|64
C128,5.1030827563636194e-08,9,0.023026080462652938,test/algebra/1332.json,0.009486469374223958,2.04243559333154,64,1,test/algebra/1332.json|64
C64,-2.6044695289328956e-08,9,0.013045400834426402,test/algebra/1332.json,0.007889988645371679,1.6987135049500006,64,1,test/algebra/1332.json|64
C32,6.401122664101422e-05,9,0.013809365482560981,test/algebra/1332.json,0.006573530678049383,1.4152802798462827,64,1,test/algebra/1332.json|64
C16,6.918613507878035e-05,9,0.013244435815926978,test/algebra/1332.json,0.005441919331320545,1.1716445075476039,64,1,test/algebra/1332.json|64
R128,8.058033529323438e-08,10,0.09906443825067603,test/algebra/1332.json,0.019619116724352754,4.227587209601029,64,1,test/algebra/1332.json|64
R64,2.732306825237174e-09,10,0.045515635609881595,test/algebra/1332.json,0.013703325154579823,2.9528343689701413,64,1,test/algebra/1332.json|64
R32,-7.867090090485362e-08,10,0.03344081141381005,test/algebra/1332.json,0.009611798790673788,2.071179768163172,64,1,test/algebra/1332.json|64
R16,-3.9837143361864946e-08,10,0.021047125396866914,test/algebra/1332.json,0.006862994754651399,1.4788590766835552,64,1,test/algebra/1332.json|64
C128,-9.094846120660804e-08,10,0.017592135504258685,test/algebra/1332.json,0.009493209419188945,2.0456257680964085,64,1,test/algebra/1332.json|64
C64,-2.061244508411164e-09,10,0.012260465601873015,test/algebra/1332.json,0.007882114626789899,1.6984621402177567,64,1,test/algebra/1332.json|64
C32,-4.247446838689939e-08,10,0.018342539058030908,test/algebra/1332.json,0.006602612474449762,1.4227511074587833,64,1,test/algebra/1332.json|64
C16,5.062062768956821e-09,10,0.011058735336602628,test/algebra/1332.json,0.0054601869030475895,1.1765777551393093,64,1,test/algebra/1332.json|64
R128,1.5968471700489317e-07,11,0.020383153338730208,test/algebra/1332.json,0.019216057949376558,4.12259617618561,64,1,test/algebra/1332.json|64
R64,7.643047439387374e-08,11,0.014750306206118407,test/algebra/1332.json,0.013488115830179198,2.8937285103914574,64,1,test/algebra/1332.json|64
R32,9.522963040353716e-08,11,0.012119977237152356,test/algebra/1332.json,0.00945648844624145,2.028786716366206,64,1,test/algebra/1332.json|64
R16,7.10174248297335e-08,11,0.009549048719441544,test/algebra/1332.json,0.006738768384174866,1.4457294438842547,64,1,test/algebra/1332.json|64
C128,1.944527738828583e-08,11,0.007249006320981958,test/algebra/1332.json,0.009481053306761758,2.03405683994287,64,1,test/algebra/1332.json|64
C64,3.4578542340568674e-07,11,0.007248198768130158,test/algebra/1332.json,0.007884673717261752,1.6915709664743734,64,1,test/algebra/1332.json|64
C32,3.0910194936950575e-07,11,0.007772680923285498,test/algebra/1332.json,0.006599726562072821,1.4158995336270175,64,1,test/algebra/1332.json|64
C16,5.83077941485044e-08,11,0.006485690155319315,test/algebra/1332.json,0.005436343370482429,1.166308326641468,64,1,test/algebra/1332.json|64
R128,2.0249020238338744e-09,12,0.05246826204398047,test/algebra/1332.json,0.019383464073714482,4.16868368105148,64,1,test/algebra/1332.json|64
R64,-4.803370146078123e-09,12,0.02480312757143553,test/algebra/1332.json,0.013386790074208876,2.879015490306136,64,1,test/algebra/1332.json|64
R32,2.013328614935972e-09,12,0.015471797433786126,test/algebra/1332.json,0.00935982344806822,2.0129602798086377,64,1,test/algebra/1332.json|64
R16,-9.324128136256604e-10,12,0.01352507211326294,test/algebra/1332.json,0.00667558161742904,1.4356767213679411,64,1,test/algebra/1332.json|64
C128,3.0273064055563736e-09,12,0.011175110237664368,test/algebra/1332.json,0.009471277357463075,2.0369299939689554,64,1,test/algebra/1332.json|64
C64,7.59243223846795e-10,12,0.009725285712014564,test/algebra/1332.json,0.007879762582121114,1.6946525946924618,64,1,test/algebra/1332.json|64
C32,-8.464824674536686e-11,12,0.010045552355318456,test/algebra/1332.json,0.006599332536539803,1.4192782954730994,64,1,test/algebra/1332.json|64
C16,1.415709660612663e-09,12,0.009257845713661927,test/algebra/1332.json,0.005446566601744115,1.1713599397973715,64,1,test/algebra/1332.json|64
R128,0.014153771102428436,13,0.032023378717692515,test/algebra/1332.json,0.019318025990779454,4.112398478754633,64,1,test/algebra/1332.json|64
R64,0.006301619112491608,13,0.020766534662133136,test/algebra/1332.json,0.013387259338267975,2.8498639024331096,64,1,test/algebra/1332.json|64
R32,0.0016709528863430023,13,0.012363208982653555,test/algebra/1332.json,0.009357586863560589,1.9920320016594097,64,1,test/algebra/1332.json|64
R16,0.0056091174483299255,13,0.01376609565713279,test/algebra/1332.json,0.006673924118729903,1.4207370569999584,64,1,test/algebra/1332.json|64
C128,0.0019076410681009293,13,0.01088120453368783,test/algebra/1332.json,0.009532916281811766,2.02935592043047,64,1,test/algebra/1332.json|64
C64,0.001909351907670498,13,0.010359581597420679,test/algebra/1332.json,0.007932953056973498,1.6887576452739528,64,1,test/algebra/1332.json|64
C32,2.5617791834520176e-06,13,0.009931890908123813,test/algebra/1332.json,0.006646606137718161,1.414921637577241,64,1,test/algebra/1332.json|64
C16,0.0019068997353315353,13,0.013738951355905395,test/algebra/1332.json,0.005489352912602757,1.1685669424976297,64,1,test/algebra/1332.json|64
R128,1.2333916856732685e-06,14,0.025823594762657553,test/algebra/1332.json,0.01880912603006795,3.808067960980097,64,1,test/algebra/1332.json|64
R64,1.0441723361509503e-06,14,0.02049956826125474,test/algebra/1332.json,0.013111439713432697,2.654522778742035,64,1,test/algebra/1332.json|64
R32,7.530412204914683e-08,14,0.014976292959098955,test/algebra/1332.json,0.009161085095277095,1.854739799359565,64,1,test/algebra/1332.json|64
R16,3.027733157523471e-07,14,0.01565396045520887,test/algebra/1332.json,0.00652833879954011,1.3217178608517277,64,1,test/algebra/1332.json|64
C128,7.917045508065712e-08,14,0.014766672113917358,test/algebra/1332.json,0.009367127030607337,1.8964547462047903,64,1,test/algebra/1332.json|64
C64,5.71251401737527e-09,14,0.009076161811069305,test/algebra/1332.json,0.007788461679657601,1.576840483721199,64,1,test/algebra/1332.json|64
C32,9.55128243163017e-08,14,0.008915920305406957,test/algebra/1332.json,0.006522653769392953,1.3205668780189268,64,1,test/algebra/1332.json|64
C16,3.5223965255681833e-07,14,0.00978991551152648,test/algebra/1332.json,0.005421992110794434,1.097728539263158,64,1,test/algebra/1332.json|64
R128,0.0003246146661695093,15,0.017165218522348223,test/algebra/1332.json,0.01848469447533996,3.7235213636901086,64,1,test/algebra/1332.json|64
R64,0.00013884306827094406,15,0.012580721961319798,test/algebra/1332.json,0.012916025443764103,2.6017793660577206,64,1,test/algebra/1332.json|64
R32,1.150952257944482e-07,15,0.010347948241101655,test/algebra/1332.json,0.009027158687286775,1.8184135134272958,64,1,test/algebra/1332.json|64
R16,2.3912537727710514e-08,15,0.009015591244335338,test/algebra/1332.json,0.006414772763659631,1.2921795088671482,64,1,test/algebra/1332.json|64
C128,1.2308279906392272e-07,15,0.009665580022605817,test/algebra/1332.json,0.009372877519863166,1.8880544512661952,64,1,test/algebra/1332.json|64
C64,3.0466246244031936e-05,15,0.008248077838786847,test/algebra/1332.json,0.007794578101432169,1.5701248468214126,64,1,test/algebra/1332.json|64
C32,3.1407449569087476e-05,15,0.00905941265489237,test/algebra/1332.json,0.006533948637012421,1.3161860679724415,64,1,test/algebra/1332.json|64
C16,4.5379070456874615e-07,15,0.007404764887704034,test/algebra/1332.json,0.00541228265245671,1.090239825691319,64,1,test/algebra/1332.json|64
R128,-3.263399150910118e-08,16,0.012669598863781828,test/algebra/1332.json,0.01783268836861933,3.65798221581038,64,1,test/algebra/1332.json|64
R64,1.6163340887942468e-08,16,0.008076356715623791,test/algebra/1332.json,0.012459486164036002,2.5557884410957095,64,1,test/algebra/1332.json|64
R32,-5.356693577596161e-08,16,0.006734707316353605,test/algebra/1332.json,0.008707933877475373,1.7862403358268213,64,1,test/algebra/1332.json|64
R16,-5.826819915455417e-08,16,0.006466914809566594,test/algebra/1332.json,0.00618047305673648,1.2677875629016926,64,1,test/algebra/1332.json|64
C128,-5.714359474495723e-08,16,0.006512268123441823,test/algebra/1332.json,0.00914671471342485,1.876246534632272,64,1,test/algebra/1332.json|64
C64,-1.391948387663433e-07,16,0.00691971900948946,test/algebra/1332.json,0.007608692080349405,1.5607551559344777,64,1,test/algebra/1332.json|64
C32,-1.2507473456935259e-07,16,0.006752392456990756,test/algebra/1332.json,0.006374790417339285,1.3076474782781708,64,1,test/algebra/1332.json|64
C16,-2.6204602932011767e-08,16,0.006223019373988224,test/algebra/1332.json,0.005287926097563016,1.0847012645296796,64,1,test/algebra/1332.json|64
R128,1.3160365597286727e-07,17,0.0112801250281824,test/algebra/1332.json,0.017350454586373663,3.627953793623783,64,1,test/algebra/1332.json|64
R64,2.3728603082417976e-07,17,0.008333130863102082,test/algebra/1332.json,0.012099819254769745,2.530053892765401,64,1,test/algebra/1332.json|64
R32,1.399357643094845e-07,17,0.007795492500575266,test/algebra/1332.json,0.008464731294439145,1.7699625020651941,64,1,test/algebra/1332.json|64
R16,1.7932063656189712e-07,17,0.0073857013779452035,test/algebra/1332.json,0.0060037759858575825,1.2553804717638708,64,1,test/algebra/1332.json|64
C128,9.479595064476598e-08,17,0.007384743957053501,test/algebra/1332.json,0.008952480306357542,1.8719500822358783,64,1,test/algebra/1332.json|64
C64,3.9852011468610726e-08,17,0.007736834241562127,test/algebra/1332.json,0.007448748681692358,1.5575220754572772,64,1,test/algebra/1332.json|64
C32,-2.136815879794085e-08,17,0.006614528130687323,test/algebra/1332.json,0.006233772220648278,1.3034723363530214,64,1,test/algebra/1332.json|64
C16,8.706069820618723e-08,17,0.006812501343748617,test/algebra/1332.json,0.005169373802229882,1.0809082380578154,64,1,test/algebra/1332.json|64
R128,0.0018573271809145808,18,0.019979153811686683,test/algebra/1332.json,0.017057861360924135,3.621098004145761,64,1,test/algebra/1332.json|64
R64,0.00010745656618382782,18,0.013093558492088417,test/algebra/1332.json,0.011858169263377065,2.517290540935138,64,1,test/algebra/1332.json|64
R32,0.0010897093452513218,18,0.009249796275946194,test/algebra/1332.json,0.008290526384568496,1.7599397667312462,64,1,test/algebra/1332.json|64
R16,0.0011591868242248893,18,0.009640218705711589,test/algebra/1332.json,0.005880936002308875,1.2484241236274127,64,1,test/algebra/1332.json|64
C128,0.0012833423679694533,18,0.010664544838795937,test/algebra/1332.json,0.00880327694111381,1.868788113991484,64,1,test/algebra/1332.json|64
C64,0.0011591154616326094,18,0.010835253366700996,test/algebra/1332.json,0.007326059015901931,1.5551995129651663,64,1,test/algebra/1332.json|64
C32,0.001217625685967505,18,0.008611324230860208,test/algebra/1332.json,0.006130048719030147,1.3013065771917942,64,1,test/algebra/1332.json|64
C16,0.00010646354348864406,18,0.009880762629378979,test/algebra/1332.json,0.005086182581808656,1.0797112959247583,64,1,test/algebra/1332.json|64
R128,1.1485676623124164e-06,19,0.016118182917128233,test/algebra/1332.json,0.016760016637359924,3.587232044354523,64,1,test/algebra/1332.json|64
R64,2.2432296020724607e-07,19,0.011642284975858636,test/algebra/1332.json,0.011656711647889761,2.494945587458415,64,1,test/algebra/1332.json|64
R32,1.4302915474218025e-07,19,0.009518881614107957,test/algebra/1332.json,0.008168322598333767,1.7483078452351555,64,1,test/algebra/1332.json|64
R16,-6.666633911578401e-11,19,0.00748676065942151,test/algebra/1332.json,0.005781425033943134,1.2374279568174191,64,1,test/algebra/1332.json|64
C128,2.364483009387186e-08,19,0.008103567736967163,test/algebra/1332.json,0.008720174921842065,1.8664236193106818,64,1,test/algebra/1332.json|64
C64,9.26544814205954e-08,19,0.006871319587291877,test/algebra/1332.json,0.007252605879281338,1.5523123143707243,64,1,test/algebra/1332.json|64
C32,2.3529162263002945e-07,19,0.006415659592243922,test/algebra/1332.json,0.006071149244738027,1.2994391108321495,64,1,test/algebra/1332.json|64
C16,-1.0102512604248659e-08,19,0.006161251472658397,test/algebra/1332.json,0.005034725788228599,1.0776080998519033,64,1,test/algebra/1332.json|64
R128,8.026541422623268e-07,20,0.01707307711907633,test/algebra/1332.json,0.01647271268107832,3.5577082742072825,64,1,test/algebra/1332.json|64
R64,1.4676377304567723e-06,20,0.013012797020903097,test/algebra/1332.json,0.011466899146024025,2.4765733951136673,64,1,test/algebra/1332.json|64
R32,1.146489580605703e-06,20,0.009595763498957537,test/algebra/1332.json,0.008042711788416751,1.7370315885848164,64,1,test/algebra/1332.json|64
R16,1.161604785693271e-07,20,0.01226818129359974,test/algebra/1332.json,0.0056883796210056466,1.228552675949369,64,1,test/algebra/1332.json|64
C128,1.1717103234332171e-06,20,0.008454161607958349,test/algebra/1332.json,0.008605571527802837,1.858595704392666,64,1,test/algebra/1332.json|64
C64,1.151784204012074e-06,20,0.006360215295551976,test/algebra/1332.json,0.007162338011755458,1.546892105776939,64,1,test/algebra/1332.json|64
C32,7.378394428769752e-08,20,0.007390425853145619,test/algebra/1332.json,0.00600412304937098,1.2967456341688277,64,1,test/algebra/1332.json|64
C16,1.8779387289669103e-07,20,0.006479441684109773,test/algebra/1332.json,0.004968453625866797,1.0730660406082169,64,1,test/algebra/1332.json|64
R128,6.619524356210604e-06,21,0.021525774921120223,test/algebra/1332.json,0.016262036502178452,3.5485655674892254,64,1,test/algebra/1332.json|64
R64,4.847727268497692e-06,21,0.01993768567403246,test/algebra/1332.json,0.011414622784727267,2.4908034964953534,64,1,test/algebra/1332.json|64
R32,1.2707332643913105e-06,21,0.014614380813022515,test/algebra/1332.json,0.007953601376536145,1.735568357538136,64,1,test/algebra/1332.json|64
R16,2.0066613615199458e-07,21,0.012488424666670349,test/algebra/1332.json,0.005611114078030471,1.2244103750403994,64,1,test/algebra/1332.json|64
C128,1.0399173078212698e-08,21,0.006914175568877879,test/algebra/1332.json,0.008500640401354832,1.8549386373480745,64,1,test/algebra/1332.json|64
C64,2.5571033290816558e-08,21,0.0073965664441805355,test/algebra/1332.json,0.007088356847073357,1.5467619344127939,64,1,test/algebra/1332.json|64
C32,5.530777968942857e-08,21,0.009384898389088556,test/algebra/1332.json,0.0059407777774236475,1.2963468297618626,64,1,test/algebra/1332.json|64
C16,6.434115107367688e-07,21,0.009010775586519408,test/algebra/1332.json,0.004910824156409288,1.0715989665312764,64,1,test/algebra/1332.json|64
R128,6.99495431035757e-05,22,0.06163497503966229,test/algebra/1332.json,0.016170121940039507,3.5130305974481564,64,1,test/algebra/1332.json|64
R64,0.0003777329111471772,22,0.04754485128892881,test/algebra/1332.json,0.011372723281291472,2.4707744945670043,64,1,test/algebra/1332.json|64
R32,5.832783062942326e-05,22,0.04181885134106529,test/algebra/1332.json,0.00793180799366125,1.7232204109617102,64,1,test/algebra/1332.json|64
R16,5.811845767311752e-05,22,0.040929169908850996,test/algebra/1332.json,0.005625765794113921,1.222222531288539,64,1,test/algebra/1332.json|64
C128,-5.497545885191357e-08,22,0.007597841388566442,test/algebra/1332.json,0.00850526958901284,1.8478074820055694,64,1,test/algebra/1332.json|64
C64,-2.9122361411282327e-08,22,0.0070301671518185034,test/algebra/1332.json,0.00708964564671312,1.5402569117488958,64,1,test/algebra/1332.json|64
C32,2.0572522771544755e-05,22,0.008688815133105557,test/algebra/1332.json,0.00595127505935724,1.2929408606117783,64,1,test/algebra/1332.json|64
C16,-6.435946886540478e-09,22,0.006978027216031153,test/algebra/1332.json,0.004916584064505983,1.0681496600694984,64,1,test/algebra/1332.json|64
R128,7.622288649145048e-07,23,0.05722729069582562,test/algebra/1332.json,0.016140258887009637,3.4961264096592015,64,1,test/algebra/1332.json|64
R64,1.8427442682877881e-07,23,0.04734689671880769,test/algebra/1332.json,0.011307162178300289,2.4492338435582184,64,1,test/algebra/1332.json|64
R32,4.4729085857397877e-07,23,0.03187662926090119,test/algebra/1332.json,0.007911949236021192,1.7137999377568545,64,1,test/algebra/1332.json|64
R16,2.648228019097587e-07,23,0.016094265294697714,test/algebra/1332.json,0.005630415808834317,1.2195991120360135,64,1,test/algebra/1332.json|64
C128,6.857533207949018e-09,23,0.010705159764457569,test/algebra/1332.json,0.00850268189118243,1.8417579867085676,64,1,test/algebra/1332.json|64
C64,1.389096269122092e-07,23,0.009861506577643425,test/algebra/1332.json,0.007087363739504807,1.535187243154222,64,1,test/algebra/1332.json|64
C32,-1.1611254180365904e-08,23,0.009316454466918192,test/algebra/1332.json,0.005944296367251223,1.2875884867692238,64,1,test/algebra/1332.json|64
C16,3.693298822327051e-08,23,0.009036377455494037,test/algebra/1332.json,0.004916701761215397,1.065002178474214,64,1,test/algebra/1332.json|64
R128,2.6952093321597204e-05,24,0.07917374668410689,test/algebra/1332.json,0.0164826223002002,3.594946557301352,64,1,test/algebra/1332.json|64
R64,1.0338990250602365e-05,24,0.0744631298046209,test/algebra/1332.json,0.011643005493483244,2.5394006944471403,64,1,test/algebra/1332.json|64
R32,5.262425020191586e-07,24,0.03715999786750551,test/algebra/1332.json,0.007966861977442856,1.7376144715732136,64,1,test/algebra/1332.json|64
R16,5.38026597496355e-07,24,0.022586267267658826,test/algebra/1332.json,0.005642231008447114,1.230600238838787,64,1,test/algebra/1332.json|64
C128,-6.297469212768192e-08,24,0.012513271495521526,test/algebra/1332.json,0.008431461783255137,1.8389461311846484,64,1,test/algebra/1332.json|64
