condition,phase,problem_id,token,logit_max_abs,logit_relative_l2,logit_cosine,logit_nonfinite,logit_top1_match,logit_top20_overlap,state_relative_l2,state_max_abs,state_cosine,state_nonfinite
hadamard,primary,test/algebra/1332.json,56,0.1875,0.008771399036049843,0.9999650716781616,0,1,1.0,0.009319210890680552,0.03052198886871338,0.9999566376209259,0
hadamard,primary,test/algebra/1332.json,57,0.125,0.007706742268055677,0.9999710917472839,0,1,1.0,0.00928431423380971,0.030418992042541504,0.9999570250511169,0
hadamard,primary,test/algebra/1332.json,58,0.15625,0.010099231265485287,0.9999512434005737,0,1,1.0,0.009343760088086128,0.030542969703674316,0.999956339597702,0
hadamard,primary,test/algebra/1332.json,59,0.12646484375,0.005369818303734064,0.9999867081642151,0,1,1.0,0.009358899667859077,0.030600547790527344,0.9999562799930573,0
hadamard,primary,test/algebra/1332.json,60,0.125,0.006779624614864588,0.999977171421051,0,1,1.0,0.009302360936999321,0.03060007095336914,0.9999567270278931,0
hadamard,primary,test/algebra/1332.json,61,0.15625,0.007216988131403923,0.9999738931655884,0,1,1.0,0.009192513301968575,0.030451655387878418,0.9999577105045319,0
hadamard,primary,test/algebra/1332.json,62,0.140625,0.007982795126736164,0.9999693036079407,0,1,1.0,0.009195921942591667,0.03038656711578369,0.999957799911499,0
hadamard,primary,test/algebra/1332.json,63,0.125,0.006594961509108543,0.9999791383743286,0,1,1.0,0.009308379143476486,0.030445575714111328,0.9999567568302155,0
hadamard,primary,test/algebra/1332.json,64,0.125,0.006380083970725536,0.9999804496765137,0,1,1.0,0.009165040217339993,0.030544519424438477,0.9999580085277557,0
hadamard,primary,test/algebra/1332.json,65,0.15625,0.00834791548550129,0.9999651312828064,0,1,0.95,0.009105421602725983,0.030658364295959473,0.9999585449695587,0
hadamard,primary,test/algebra/1332.json,66,0.15625,0.01102861762046814,0.9999396800994873,0,1,0.9,0.009099619928747416,0.0308835506439209,0.9999585449695587,0
hadamard,primary,test/algebra/1332.json,67,0.1875,0.011197513900697231,0.9999405741691589,0,1,1.0,0.00920160859823227,0.03057551383972168,0.9999577403068542,0
hadamard,primary,test/algebra/1332.json,68,0.1875,0.008968926966190338,0.9999735951423645,0,1,1.0,0.009304876439273357,0.030980229377746582,0.9999567866325378,0
hadamard,primary,test/algebra/1332.json,69,0.125,0.006678489502519369,0.9999777674674988,0,1,1.0,0.009299224708229303,0.03107154369354248,0.9999567270278931,0
hadamard,primary,test/algebra/1332.json,70,0.125,0.005700334440916777,0.9999839067459106,0,1,1.0,0.009450755082070827,0.03084421157836914,0.9999554455280304,0
hadamard,primary,test/algebra/1332.json,71,0.15625,0.009863956831395626,0.9999618530273438,0,1,1.0,0.009287760127335787,0.030712127685546875,0.999956876039505,0
hadamard,primary,test/algebra/1332.json,72,0.1875,0.010006984695792198,0.9999510049819946,0,1,1.0,0.009287729393690825,0.030591964721679688,0.9999568164348602,0
hadamard,primary,test/algebra/1332.json,73,0.1875,0.013916528783738613,0.9999032616615295,0,1,1.0,0.009279288351535797,0.030665159225463867,0.9999569356441498,0
hadamard,primary,test/algebra/1332.json,74,0.6875,0.01789889670908451,0.9998417496681213,0,1,0.95,0.009779274463653564,0.030678987503051758,0.9999522268772125,0
hadamard,primary,test/algebra/1332.json,75,0.25,0.008416243828833103,0.999967098236084,0,1,1.0,0.010040391236543655,0.030833721160888672,0.999949723482132,0
hadamard,primary,test/algebra/1332.json,76,0.140625,0.007963404059410095,0.999968409538269,0,1,1.0,0.009701821021735668,0.030738115310668945,0.9999529123306274,0
hadamard,primary,test/algebra/1332.json,77,0.15625,0.00964046549052,0.999954342842102,0,1,1.0,0.009489357005804777,0.030650615692138672,0.9999549388885498,0
hadamard,primary,test/algebra/1332.json,78,0.1875,0.00984017364680767,0.9999516606330872,0,1,0.95,0.009262248873710632,0.03282809257507324,0.9999571442604065,0
hadamard,primary,test/algebra/1332.json,79,0.125,0.007944460958242416,0.9999685883522034,0,1,1.0,0.009227881208062172,0.03360176086425781,0.999957412481308,0
hadamard,primary,test/algebra/1332.json,80,0.25,0.007338736671954393,0.9999748468399048,0,1,1.0,0.00924209039658308,0.03047764301300049,0.9999572932720184,0
hadamard,primary,test/algebra/1332.json,81,0.1875,0.007577139884233475,0.9999714493751526,0,1,1.0,0.009262484963983297,0.037667274475097656,0.9999572038650513,0
hadamard,primary,test/algebra/1332.json,82,0.125,0.007422818802297115,0.999972403049469,0,1,1.0,0.00918112089857459,0.03455972671508789,0.9999578297138214,0
hadamard,primary,test/algebra/1332.json,83,0.15625,0.006785236764699221,0.9999774694442749,0,1,1.0,0.00922146113589406,0.03639853000640869,0.9999575018882751,0
hadamard,primary,test/algebra/1332.json,84,0.125,0.006871726363897324,0.9999781250953674,0,1,1.0,0.009252228774130344,0.030478358268737793,0.9999571740627289,0
hadamard,primary,test/algebra/1332.json,85,0.15625,0.008879683911800385,0.9999718070030212,0,1,1.0,0.009430851321667433,0.03099822998046875,0.9999555349349976,0
hadamard,primary,test/algebra/1332.json,86,0.15625,0.007331460248678923,0.9999746680259705,0,1,1.0,0.009390469640493393,0.030486583709716797,0.9999558925628662,0
hadamard,primary,test/algebra/1332.json,87,0.15625,0.008826376870274544,0.9999649524688721,0,1,0.95,0.009460114873945713,0.030537128448486328,0.9999552965164185,0
hadamard,primary,test/algebra/1332.json,88,0.1953125,0.014492655172944069,0.999894917011261,0,1,1.0,0.009776649065315723,0.030556559562683105,0.9999522268772125,0
hadamard,primary,test/algebra/1332.json,89,0.158203125,0.010280010290443897,0.9999608993530273,0,1,1.0,0.010022264905273914,0.030533313751220703,0.9999498426914215,0
hadamard,primary,test/algebra/1332.json,90,0.765625,0.026997067034244537,0.9997224807739258,0,1,1.0,0.009898294229060411,0.030507922172546387,0.9999510645866394,0
hadamard,primary,test/algebra/1332.json,91,0.15625,0.007198852486908436,0.9999752640724182,0,1,1.0,0.009935869835317135,0.03059697151184082,0.9999507963657379,0
hadamard,primary,test/algebra/1332.json,92,0.64453125,0.018822001293301582,0.9998253583908081,0,1,1.0,0.009934728965163231,0.03049778938293457,0.999950647354126,0
hadamard,primary,test/algebra/1332.json,93,0.125,0.007249537855386734,0.9999777674674988,0,1,1.0,0.010051681194454432,0.031270503997802734,0.99994957447052,0
hadamard,primary,test/algebra/1332.json,94,0.125,0.008663461543619633,0.9999635815620422,0,1,1.0,0.009928807616233826,0.030481338500976562,0.9999507069587708,0
hadamard,primary,test/algebra/1332.json,95,0.1796875,0.010229281149804592,0.999950647354126,0,1,1.0,0.009869265370070934,0.030553221702575684,0.9999513030052185,0
hadamard,primary,test/algebra/1332.json,96,0.1875,0.011780752800405025,0.999933660030365,0,1,1.0,0.010026650037616491,0.03070652484893799,0.9999496638774872,0
hadamard,primary,test/algebra/1332.json,97,0.140625,0.007469790987670422,0.9999722242355347,0,1,1.0,0.00972061138600111,0.029857993125915527,0.9999528229236603,0
hadamard,primary,test/algebra/1332.json,98,0.15625,0.0061417496763169765,0.9999819397926331,0,1,1.0,0.009546354413032532,0.029909968376159668,0.9999545514583588,0
hadamard,primary,test/algebra/1332.json,99,0.1875,0.007042272016406059,0.9999779462814331,0,1,1.0,0.009423037525266409,0.029989123344421387,0.9999557137489319,0
hadamard,primary,test/algebra/1332.json,100,0.125,0.009557686746120453,0.999954879283905,0,1,1.0,0.009329894091933966,0.03062760829925537,0.9999565482139587,0
hadamard,primary,test/algebra/1332.json,101,0.1875,0.007857643999159336,0.9999718070030212,0,1,1.0,0.009090032428503036,0.029976487159729004,0.9999588131904602,0
hadamard,primary,test/algebra/1332.json,102,0.1875,0.008572018705308437,0.9999639391899109,0,1,1.0,0.0092183081433177,0.03016674518585205,0.9999583959579468,0
hadamard,primary,test/algebra/1332.json,103,0.125,0.006831353530287743,0.9999777674674988,0,1,1.0,0.009285470470786095,0.030042409896850586,0.9999572336673737,0
hadamard,primary,test/algebra/1332.json,104,0.15625,0.012736151926219463,0.999920666217804,0,1,1.0,0.009070427156984806,0.030083775520324707,0.9999596774578094,0
hadamard,primary,test/algebra/1332.json,105,0.25,0.010578129440546036,0.9999475479125977,0,1,1.0,0.008781880605965853,0.030160188674926758,0.9999619722366333,0
hadamard,primary,test/algebra/1332.json,106,0.140625,0.006964568048715591,0.999977707862854,0,1,1.0,0.0088679906912148,0.0300600528717041,0.9999614059925079,0
hadamard,primary,test/algebra/1332.json,107,0.140625,0.007577612064778805,0.9999715685844421,0,1,1.0,0.009060927201062441,0.029965639114379883,0.9999591708183289,0
hadamard,primary,test/algebra/1332.json,108,0.15625,0.009013190865516663,0.9999600648880005,0,1,1.0,0.008852165192365646,0.029970169067382812,0.9999608993530273,0
hadamard,primary,test/algebra/1332.json,109,0.1875,0.011737239547073841,0.9999312162399292,0,1,0.95,0.008788540959358215,0.029876708984375,0.9999614655971527,0
hadamard,primary,test/algebra/1332.json,110,0.140625,0.00872308574616909,0.9999651908874512,0,1,1.0,0.008762351237237453,0.0297774076461792,0.9999615550041199,0
hadamard,primary,test/algebra/1332.json,111,0.125,0.007027402985841036,0.9999766945838928,0,1,1.0,0.008869349956512451,0.029884934425354004,0.999960869550705,0
hadamard,primary,test/algebra/1332.json,112,0.125,0.007800423074513674,0.9999697208404541,0,1,1.0,0.00882227998226881,0.02984011173248291,0.9999611675739288,0
hadamard,primary,test/algebra/1332.json,113,0.125,0.01092445757240057,0.9999435544013977,0,1,1.0,0.00880616344511509,0.02983558177947998,0.9999614953994751,0
hadamard,primary,test/algebra/1332.json,114,0.25,0.00912633165717125,0.9999595880508423,0,1,1.0,0.008861835580319166,0.039371490478515625,0.9999610483646393,0
hadamard,primary,test/algebra/1332.json,115,0.125,0.007608842104673386,0.9999712705612183,0,1,1.0,0.008821089752018452,0.035022854804992676,0.9999611675739288,0
hadamard,primary,test/algebra/1332.json,116,0.25,0.0064503648318350315,0.9999796748161316,0,1,1.0,0.008747091051191092,0.029811501502990723,0.9999618828296661,0
hadamard,primary,test/algebra/1332.json,117,0.125,0.007987169548869133,0.9999682903289795,0,1,1.0,0.008866047486662865,0.0298384428024292,0.9999608099460602,0
hadamard,primary,test/algebra/1332.json,118,0.109375,0.009572839364409447,0.9999547004699707,0,1,1.0,0.008982670959085226,0.029816031455993652,0.9999599158763885,0
hadamard,primary,test/algebra/1332.json,119,0.1875,0.009899826720356941,0.9999510645866394,0,1,1.0,0.00895962631329894,0.029833674430847168,0.9999600946903229,0
hadamard,primary,test/algebra/1332.json,120,0.140625,0.010052564553916454,0.9999536275863647,0,1,1.0,0.009218928404152393,0.029701590538024902,0.999957799911499,0
hadamard,primary,test/algebra/1332.json,121,0.12890625,0.008742518723011017,0.9999634027481079,0,1,1.0,0.009023900143802166,0.029610514640808105,0.9999596476554871,0
hadamard,primary,test/algebra/1332.json,122,0.15625,0.012354407459497452,0.9999454021453857,0,1,1.0,0.008991872426122427,0.029713869094848633,0.9999600946903229,0
hadamard,primary,test/algebra/1332.json,123,0.233642578125,0.010091095231473446,0.9999492168426514,0,1,1.0,0.008921552915126085,0.02954733371734619,0.9999605715274811,0
hadamard,primary,test/algebra/1332.json,124,0.1875,0.007027083076536655,0.9999765157699585,0,1,1.0,0.008895114064216614,0.029680609703063965,0.9999606013298035,0
hadamard,primary,test/algebra/1332.json,125,0.15625,0.007745038252323866,0.999972939491272,0,1,0.95,0.00887217978015542,0.0297091007232666,0.9999608993530273,0
hadamard,primary,test/algebra/1332.json,126,0.25,0.007894509471952915,0.999972403049469,0,1,1.0,0.009012802504003048,0.029685616493225098,0.9999599754810333,0
hadamard,primary,test/algebra/1332.json,127,0.25,0.009886344894766808,0.9999620318412781,0,1,1.0,0.009030990768224001,0.02965831756591797,0.9999594688415527,0
hadamard,primary,test/algebra/1332.json,128,0.25,0.007462749723345041,0.9999752640724182,0,1,1.0,0.008975606877356768,0.029623866081237793,0.9999601542949677,0
hadamard,primary,test/counting_and_probability/119.json,0,0.23046875,0.021667296066880226,0.9997659921646118,0,1,1.0,0.011739403940737247,0.035323143005371094,0.9999312460422516,0
hadamard,primary,test/counting_and_probability/119.json,1,0.40625,0.014923104085028172,0.9998894929885864,0,1,1.0,0.01221166830509901,0.03539729118347168,0.9999257028102875,0
hadamard,primary,test/counting_and_probability/119.json,2,0.3125,0.013486433774232864,0.9999150633811951,0,1,1.0,0.012624855153262615,0.030646800994873047,0.9999212026596069,0
hadamard,primary,test/counting_and_probability/119.json,3,0.3154296875,0.02167159505188465,0.9997652769088745,0,1,0.95,0.013010353781282902,0.03028106689453125,0.9999164044857025,0
hadamard,primary,test/counting_and_probability/119.json,4,0.40625,0.022511228919029236,0.9997466206550598,0,1,1.0,0.0139422663487494,0.030071258544921875,0.9999040365219116,0
hadamard,primary,test/counting_and_probability/119.json,5,0.375,0.018175119534134865,0.9998480677604675,0,1,1.0,0.014325861819088459,0.03053140640258789,0.9998984038829803,0
hadamard,primary,test/counting_and_probability/119.json,6,0.1875,0.010592808946967125,0.9999440908432007,0,1,0.95,0.013757814187556505,0.03100299835205078,0.9999066293239594,0
hadamard,primary,test/counting_and_probability/119.json,7,0.1875,0.01000373624265194,0.9999529719352722,0,1,1.0,0.013028109446167946,0.03061532974243164,0.9999153316020966,0
hadamard,primary,test/counting_and_probability/119.json,8,0.1875,0.01058323122560978,0.9999465346336365,0,1,1.0,0.012936545070260763,0.030551433563232422,0.9999165236949921,0
hadamard,primary,test/counting_and_probability/119.json,9,0.1875,0.009504059329628944,0.9999609589576721,0,1,1.0,0.012652646750211716,0.030648231506347656,0.9999207556247711,0
hadamard,primary,test/counting_and_probability/119.json,10,0.1171875,0.007811875082552433,0.9999702572822571,0,1,1.0,0.012592959217727184,0.05277514457702637,0.9999217391014099,0
hadamard,primary,test/counting_and_probability/119.json,11,0.21875,0.014816761016845703,0.9998911619186401,0,1,0.95,0.012202789541333914,0.027657508850097656,0.9999257922172546,0
hadamard,primary,test/counting_and_probability/119.json,12,0.25,0.01303983386605978,0.9999249577522278,0,1,0.95,0.011863067746162415,0.03480815887451172,0.9999300241470337,0
hadamard,primary,test/counting_and_probability/119.json,13,0.2265625,0.01009456068277359,0.9999507069587708,0,1,0.95,0.011776831466704607,0.03376340866088867,0.9999310970306396,0
hadamard,primary,test/counting_and_probability/119.json,14,0.25,0.01307755708694458,0.9999277591705322,0,1,1.0,0.012000963557511568,0.03300893306732178,0.9999284446239471,0
hadamard,primary,test/counting_and_probability/119.json,15,0.203125,0.015373282134532928,0.9998823404312134,0,1,1.0,0.011392045300453901,0.025513648986816406,0.9999352693557739,0
hadamard,primary,test/counting_and_probability/119.json,16,0.2578125,0.018825368955731392,0.9998235106468201,0,1,0.95,0.011209018994122744,0.025495052337646484,0.9999376535415649,0
hadamard,primary,test/counting_and_probability/119.json,17,0.21875,0.008143113926053047,0.9999682307243347,0,1,0.95,0.010976928751915693,0.026618003845214844,0.9999402165412903,0
hadamard,primary,test/counting_and_probability/119.json,18,0.203125,0.010524376295506954,0.9999465942382812,0,1,1.0,0.010656460653990507,0.026860713958740234,0.9999432265758514,0
hadamard,primary,test/counting_and_probability/119.json,19,0.21875,0.014476400800049305,0.9999027848243713,0,1,1.0,0.010523410513997078,0.027701854705810547,0.9999446272850037,0
hadamard,primary,test/counting_and_probability/119.json,20,0.203125,0.010015973821282387,0.9999549984931946,0,1,1.0,0.010499332565814257,0.02767038345336914,0.999945193529129,0
hadamard,primary,test/counting_and_probability/119.json,21,0.1875,0.019157130271196365,0.9998308420181274,0,1,1.0,0.010588511824607849,0.02752065658569336,0.9999441504478455,0
hadamard,primary,test/counting_and_probability/119.json,22,0.1884765625,0.009052688255906105,0.9999609589576721,0,1,1.0,0.010487263556569815,0.027416706085205078,0.9999450445175171,0
hadamard,primary,test/counting_and_probability/119.json,23,0.166015625,0.008917598985135555,0.9999655485153198,0,1,1.0,0.010341394692659378,0.027557373046875,0.9999465942382812,0
hadamard,primary,test/counting_and_probability/119.json,24,0.1875,0.009656750597059727,0.9999573230743408,0,1,1.0,0.010257440153509378,0.027408123016357422,0.9999473989009857,0
hadamard,primary,test/counting_and_probability/119.json,25,0.15625,0.011105689220130444,0.9999383091926575,0,1,1.0,0.010222248267382383,0.027097702026367188,0.9999477565288544,0
hadamard,primary,test/counting_and_probability/119.json,26,0.25,0.008939669467508793,0.9999613165855408,0,1,1.0,0.010184185113757849,0.027065753936767578,0.9999480843544006,0
hadamard,primary,test/counting_and_probability/119.json,27,0.1875,0.007106375880539417,0.9999749064445496,0,1,1.0,0.01011714618653059,0.0271148681640625,0.9999488294124603,0
hadamard,primary,test/counting_and_probability/119.json,28,0.15625,0.0066520655527710915,0.9999840259552002,0,1,1.0,0.010057293809950352,0.02764892578125,0.9999494254589081,0
hadamard,primary,test/counting_and_probability/119.json,29,0.1875,0.008376268669962883,0.9999716281890869,0,1,1.0,0.010019715875387192,0.028009414672851562,0.9999498426914215,0
hadamard,primary,test/counting_and_probability/119.json,30,0.1875,0.006626683287322521,0.9999805688858032,0,1,1.0,0.010015541687607765,0.02835845947265625,0.9999502599239349,0
hadamard,primary,test/counting_and_probability/119.json,31,0.15625,0.0063080252148211,0.9999836087226868,0,1,1.0,0.010187887586653233,0.025014877319335938,0.9999486207962036,0
hadamard,primary,test/counting_and_probability/119.json,32,0.1875,0.005941484123468399,0.9999829530715942,0,1,1.0,0.010103506967425346,0.022089719772338867,0.9999492168426514,0
hadamard,primary,test/counting_and_probability/119.json,33,0.140625,0.007910940796136856,0.999971866607666,0,1,1.0,0.01000805664807558,0.022061586380004883,0.9999500513076782,0
hadamard,primary,test/counting_and_probability/119.json,34,0.140625,0.007371032610535622,0.999978244304657,0,1,0.95,0.009959888644516468,0.02178192138671875,0.9999504685401917,0
hadamard,primary,test/counting_and_probability/119.json,35,0.125,0.0076518128626048565,0.9999707341194153,0,1,1.0,0.009965255856513977,0.021282672882080078,0.9999504685401917,0
hadamard,primary,test/counting_and_probability/119.json,36,0.125,0.012108015827834606,0.9999273419380188,0,1,1.0,0.009860694408416748,0.021303772926330566,0.9999515414237976,0
hadamard,primary,test/counting_and_probability/119.json,37,0.21875,0.010531457141041756,0.9999450445175171,0,1,1.0,0.009851512499153614,0.023633241653442383,0.9999517500400543,0
hadamard,primary,test/counting_and_probability/119.json,38,0.1875,0.009044807404279709,0.9999616146087646,0,1,0.95,0.00986955827102065,0.0232391357421875,0.9999514520168304,0
hadamard,primary,test/counting_and_probability/119.json,39,0.125,0.006352209020406008,0.9999809265136719,0,1,0.95,0.009795029647648335,0.0211942195892334,0.9999522566795349,0
