condition,phase,problem_id,token,logit_relative_l2,logit_cosine,logit_top1_match,logit_top20_overlap,logit_nonfinite,state_relative_l2,state_max_abs,state_cosine,state_nonfinite
identity,primary,61,86,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000020682811737,0
identity,primary,61,87,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000218152999878,0
identity,primary,61,88,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000237822532654,0
identity,primary,61,89,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000272989273071,0
identity,primary,61,90,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000030755996704,0
identity,primary,61,91,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.000027358531952,0
identity,primary,61,92,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000027358531952,0
identity,primary,61,93,0.0,1.0000001192092896,1.0,1.0,0,0.0,0.0,1.0000253915786743,0
identity,primary,61,94,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000025451183319,0
identity,primary,61,95,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000023365020752,0
identity,primary,61,96,0.0,1.000000238418579,1.0,1.0,0,0.0,0.0,1.000025451183319,0
identity,primary,61,97,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000283122062683,0
identity,primary,61,98,0.0,1.0000001192092896,1.0,1.0,0,0.0,0.0,1.0000281929969788,0
identity,primary,61,99,0.0,1.0000001192092896,1.0,1.0,0,0.0,0.0,1.0000234842300415,0
identity,primary,61,100,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000213384628296,0
identity,primary,61,101,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000247359275818,0
identity,primary,61,102,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000284910202026,0
identity,primary,61,103,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000274777412415,0
identity,primary,61,104,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000308752059937,0
identity,primary,61,105,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000256896018982,0
identity,primary,61,106,0.0,0.9999998807907104,1.0,1.0,0,0.0,0.0,1.0000237822532654,0
identity,primary,61,107,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000274181365967,0
identity,primary,61,108,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000289678573608,0
identity,primary,61,109,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000027596950531,0
identity,primary,61,110,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000025749206543,0
identity,primary,61,111,0.0,1.0000001192092896,1.0,1.0,0,0.0,0.0,1.000024437904358,0
identity,primary,61,112,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000228881835938,0
identity,primary,61,113,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000237226486206,0
identity,primary,61,114,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000247955322266,0
identity,primary,61,115,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000026524066925,0
identity,primary,61,116,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000269412994385,0
identity,primary,61,117,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000295042991638,0
identity,primary,61,118,0.0,0.9999998807907104,1.0,1.0,0,0.0,0.0,1.0000282526016235,0
identity,primary,61,119,0.0,0.9999998807907104,1.0,1.0,0,0.0,0.0,1.000028908252716,0
identity,primary,61,120,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000272989273071,0
identity,primary,61,121,0.0,0.9999998807907104,1.0,1.0,0,0.0,0.0,1.0000283122062683,0
identity,primary,61,122,0.0,0.9999998807907104,1.0,1.0,0,0.0,0.0,1.0000255703926086,0
identity,primary,61,123,0.0,1.0000001192092896,1.0,1.0,0,0.0,0.0,1.000024139881134,0
identity,primary,61,124,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000280737876892,0
identity,primary,61,125,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000239610671997,0
identity,primary,61,126,0.0,1.0000001192092896,1.0,1.0,0,0.0,0.0,1.0000240206718445,0
identity,primary,61,127,0.0,0.9999998807907104,1.0,1.0,0,0.0,0.0,1.0000237226486206,0
identity,primary,61,128,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000288486480713,0
identity,primary,64,0,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000262260437012,0
identity,primary,64,1,0.0,1.0,1.0,1.0,0,0.0,0.0,1.000028908252716,0
identity,primary,64,2,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000278949737549,0
identity,primary,64,3,0.0,1.0000001192092896,1.0,1.0,0,0.0,0.0,1.0000267624855042,0
identity,primary,64,4,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000299215316772,0
identity,primary,64,5,0.0,0.9999999403953552,1.0,1.0,0,0.0,0.0,1.0000289678573608,0
identity,primary,64,6,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000276565551758,0
identity,primary,64,7,0.0,0.9999998807907104,1.0,1.0,0,0.0,0.0,1.0000215768814087,0
identity,primary,64,8,0.0,1.0,1.0,1.0,0,0.0,0.0,1.0000188946723938,0
