condition,phase,problem_id,token,logit_relative_l2,logit_cosine,logit_top1_match,logit_top20_overlap,logit_nonfinite,state_relative_l2,state_max_abs,state_cosine,state_nonfinite
r2,primary,60,0,0.046355186703491265,0.9991860389709473,1.0,0.95,0,0.030797908082604408,0.14632275700569153,0.9995964467525482,0
r2,primary,60,1,0.017387662447482414,0.9998633861541748,1.0,1.0,0,0.02862436417490244,0.147029846906662,0.9996545314788818,0
