condition,phase,problem_id,token,logit_relative_l2,logit_cosine,logit_top1_match,logit_top20_overlap,logit_nonfinite,state_relative_l2,state_max_abs,state_cosine,state_nonfinite
r0,primary,60,20,0.01075483097202846,0.9999421834945679,1.0,1.0,0,0.025670175440609455,0.14533042907714844,0.9997090101242065,0
r0,primary,60,21,0.015287879020166532,0.9998977184295654,1.0,1.0,0,0.02524484321475029,0.145351380109787,0.9997186958789825,0
r0,primary,60,22,0.02097065767774767,0.9997825622558594,1.0,1.0,0,0.02532343566417694,0.145879864692688,0.9997220933437347,0
r0,primary,60,23,0.01980176590691388,0.9998094439506531,1.0,0.95,0,0.02460615336894989,0.14687201380729675,0.9997375309467316,0
r0,primary,60,24,0.0183979344852229,0.9998319149017334,1.0,0.95,0,0.024053589440882206,0.14736905694007874,0.9997527003288269,0
r0,primary,60,25,0.023587868333995808,0.999727189540863,1.0,1.0,0,0.02380870282649994,0.14786037802696228,0.9997583031654358,0
r0,primary,60,26,0.03850562243168682,0.9992586374282837,1.0,1.0,0,0.024074257351458073,0.14781907200813293,0.9997479915618896,0
r0,primary,60,27,0.01580830196176388,0.9998785257339478,1.0,1.0,0,0.02503219712525606,0.1467967927455902,0.999735563993454,0
r0,primary,60,28,0.01615179376446687,0.9998839497566223,1.0,1.0,0,0.02573611307889223,0.147401362657547,0.9997229874134064,0
r0,primary,60,29,0.04159272941359141,0.9993343353271484,1.0,0.9,0,0.02509302832186222,0.14794644713401794,0.9997223317623138,0
r0,primary,60,30,0.011471285673014442,0.9999345541000366,1.0,0.95,0,0.024504680186510086,0.1474493145942688,0.9997302293777466,0
r0,primary,60,31,0.010537237864380152,0.999945878982544,1.0,0.95,0,0.024118883535265923,0.14787834882736206,0.9997382462024689,0
r0,primary,60,32,0.05102983615484427,0.9987622499465942,1.0,0.9,0,0.024552177637815475,0.1487284004688263,0.9997257590293884,0
r0,primary,60,33,0.022516121751972564,0.9997810125350952,1.0,1.0,0,0.025002729147672653,0.1487874686717987,0.9997132420539856,0
r0,primary,60,34,0.018061432326219037,0.9998374581336975,0.0,0.95,0,0.025051099248230457,0.14952132105827332,0.9997167587280273,0
r0,primary,60,35,0.019618103664457848,0.9998077750205994,1.0,0.95,0,0.025935297831892967,0.1496114730834961,0.9997104704380035,0
r0,primary,60,36,0.015615409820128748,0.9998828768730164,1.0,1.0,0,0.025999372825026512,0.1492966115474701,0.9997092187404633,0
r0,primary,60,37,0.011875782480232617,0.9999300837516785,1.0,1.0,0,0.025279429741203785,0.14923346042633057,0.9997240602970123,0
r0,primary,60,38,0.014597033672225923,0.9998934864997864,1.0,1.0,0,0.025857483968138695,0.14935094118118286,0.9997086524963379,0
r0,primary,60,39,0.019640784860477243,0.9998272061347961,1.0,1.0,0,0.02677298989146948,0.14911866188049316,0.9996896684169769,0
r0,primary,60,40,0.03634379330156316,0.9993544816970825,1.0,0.95,0,0.026814856566488743,0.14895567297935486,0.9996747672557831,0
r0,primary,60,41,0.029943360598996237,0.9995798468589783,1.0,1.0,0,0.02766992524266243,0.14996135234832764,0.9996638298034668,0
r0,primary,60,42,0.024261627024496232,0.9997086524963379,1.0,0.95,0,0.027006855234503746,0.14936509728431702,0.9996814727783203,0
r0,primary,60,43,0.021003221566503805,0.9997798204421997,1.0,0.95,0,0.025768970139324665,0.14901050925254822,0.9997102320194244,0
r0,primary,60,44,0.013292744994594869,0.9999117851257324,1.0,0.95,0,0.02522711083292961,0.14928466081619263,0.9997173249721527,0
r0,primary,60,45,0.01679920924770758,0.9998596906661987,1.0,0.95,0,0.025002297945320606,0.1494956910610199,0.9997232258319855,0
r0,primary,60,46,0.011776001315820989,0.9999376535415649,1.0,0.95,0,0.02477195393294096,0.14944186806678772,0.9997283816337585,0
r0,primary,60,47,0.017519215787886806,0.9998550415039062,1.0,0.95,0,0.024537681601941586,0.1494833528995514,0.9997323751449585,0
r0,primary,60,48,0.016421519498408393,0.9998682737350464,1.0,1.0,0,0.024389371275901794,0.14966866374015808,0.9997396767139435,0
r0,primary,60,49,0.03391116780247581,0.9994545578956604,1.0,1.0,0,0.02442102786153555,0.14974495768547058,0.9997395575046539,0
r0,primary,60,50,0.019575570785888622,0.999812126159668,1.0,0.95,0,0.024267790839076042,0.1496654450893402,0.9997431635856628,0
r0,primary,60,51,0.012761808861041396,0.9999297857284546,1.0,0.95,0,0.02380229812115431,0.15048569440841675,0.9997544288635254,0
r0,primary,60,52,0.016190710123322936,0.9998745918273926,1.0,1.0,0,0.025042220950126648,0.15049594640731812,0.9997362792491913,0
r0,primary,60,53,0.027482747505282165,0.9996225833892822,1.0,0.9,0,0.025797062553465366,0.15076684951782227,0.9997151494026184,0
r0,primary,60,54,0.02269787209810788,0.9997743368148804,1.0,1.0,0,0.02601633220911026,0.1500750184059143,0.9997086822986603,0
r0,primary,60,55,0.03562629359357844,0.9993883371353149,1.0,0.9,0,0.026136567816138268,0.14996537566184998,0.9997042417526245,0
r0,primary,60,56,0.01906281849739413,0.9998331069946289,1.0,0.95,0,0.026180909015238285,0.14998972415924072,0.9997040629386902,0
r0,primary,60,57,0.02498993096553641,0.999687910079956,1.0,0.95,0,0.02581125497817993,0.1498626470565796,0.9997135400772095,0
r0,primary,60,58,0.025822273295066596,0.9996967911720276,1.0,1.0,0,0.02591334842145443,0.15028318762779236,0.9997112154960632,0
r0,primary,60,59,0.014180567563007508,0.999907374382019,1.0,0.95,0,0.025780738331377506,0.15049639344215393,0.9997124671936035,0
r0,primary,60,60,0.01942604395107886,0.9998397827148438,1.0,1.0,0,0.025556529872119427,0.15037328004837036,0.9997192323207855,0
r0,primary,60,61,0.014142476960279085,0.9999006986618042,1.0,1.0,0,0.025419666431844234,0.15054309368133545,0.999723345041275,0
r0,primary,60,62,0.012838583718186443,0.9999181032180786,1.0,1.0,0,0.02518813032656908,0.15025430917739868,0.9997283220291138,0
r0,primary,60,63,0.02634030553049047,0.9996630549430847,1.0,1.0,0,0.025065753608942032,0.15028610825538635,0.9997329115867615,0
r0,primary,60,64,0.0320549854426809,0.9994909167289734,1.0,0.95,0,0.025172137655317783,0.15056344866752625,0.9997294247150421,0
r0,primary,60,65,0.021921593426322956,0.9997619390487671,1.0,1.0,0,0.02523470390588045,0.15080508589744568,0.9997279942035675,0
r0,primary,60,66,0.019795719470749238,0.9998054504394531,1.0,1.0,0,0.02423591073602438,0.1507757306098938,0.9997450113296509,0
r0,primary,60,67,0.02414084062458103,0.999708890914917,1.0,0.95,0,0.02402179129421711,0.1508025825023651,0.9997500479221344,0
r0,primary,60,68,0.02470072881641932,0.9996949434280396,1.0,1.0,0,0.02380414493381977,0.1507011353969574,0.9997542500495911,0
r0,primary,60,69,0.019694441612095045,0.9998276233673096,1.0,0.95,0,0.02361414022743702,0.14892148971557617,0.9997532367706299,0
r0,primary,60,70,0.03390072753810603,0.999426543712616,1.0,0.95,0,0.023700867779552937,0.1486789584159851,0.9997563064098358,0
r0,primary,60,71,0.03704491738677856,0.9993144869804382,1.0,0.9,0,0.023794138804078102,0.14708742499351501,0.9997468888759613,0
r0,primary,60,72,0.0714025443694047,0.997529923915863,1.0,1.0,0,0.02391740493476391,0.14660993218421936,0.9997490048408508,0
r0,primary,60,73,0.02982475842261338,0.9996277689933777,1.0,0.95,0,0.023660412058234215,0.14704477787017822,0.9997555911540985,0
r0,primary,60,74,0.05519569528249609,0.9989187717437744,1.0,1.0,0,0.024762439541518688,0.14710679650306702,0.9997306168079376,0
r0,primary,60,75,0.01648331011925658,0.9998646378517151,1.0,1.0,0,0.025538506917655468,0.1466483771800995,0.9997212290763855,0
r0,primary,60,76,0.017172551466009493,0.9998530745506287,1.0,1.0,0,0.024659713730216026,0.1471196413040161,0.9997350573539734,0
r0,primary,60,77,0.015072709849198333,0.9999063611030579,1.0,1.0,0,0.024700076319277287,0.147367924451828,0.9997407495975494,0
r0,primary,60,78,0.011551053172413084,0.9999358654022217,1.0,0.95,0,0.023996510542929173,0.14736899733543396,0.9997508525848389,0
r0,primary,60,79,0.026683107614694106,0.9996496438980103,1.0,0.95,0,0.02322214748710394,0.14790210127830505,0.9997676610946655,0
r0,primary,60,80,0.02151224570678838,0.9997696280479431,1.0,0.9,0,0.0229790136218071,0.14821600914001465,0.9997714459896088,0
r0,primary,60,81,0.010992847820762179,0.9999399185180664,1.0,0.95,0,0.022055775858461857,0.1484551727771759,0.9997898638248444,0
r0,primary,60,82,0.025824563924287225,0.9996774196624756,1.0,0.85,0,0.021789735183119774,0.147673100233078,0.9997909069061279,0
r0,primary,60,83,0.010440949555596143,0.9999463558197021,1.0,0.95,0,0.02155330777168274,0.1479424238204956,0.9997953176498413,0
r0,primary,60,84,0.018222787319370434,0.9998348951339722,1.0,0.9,0,0.021449672058224678,0.14857372641563416,0.9997949004173279,0
r0,primary,60,85,0.02373886146098187,0.9997456073760986,1.0,0.95,0,0.021381513215601444,0.14893361926078796,0.9997965395450592,0
r0,primary,60,86,0.010427186377193207,0.9999552965164185,1.0,1.0,0,0.021282533183693886,0.14913758635520935,0.999799519777298,0
r0,primary,60,87,0.011624033998594867,0.9999344348907471,1.0,1.0,0,0.021145006641745567,0.14904651045799255,0.9998032450675964,0
r0,primary,60,88,0.014635340218556121,0.9998975992202759,1.0,0.95,0,0.021125822328031063,0.14931651949882507,0.9998032748699188,0
r0,primary,60,89,0.034201885292190704,0.9995937943458557,1.0,1.0,0,0.02115940861403942,0.1495143473148346,0.9998020529747009,0
r0,primary,60,90,0.020412478781677672,0.9997957944869995,1.0,0.95,0,0.021288016811013222,0.1497073471546173,0.999798059463501,0
r0,primary,60,91,0.05480734150793464,0.9986525774002075,1.0,1.0,0,0.02197494823485613,0.14954757690429688,0.9997826814651489,0
r0,primary,60,92,0.017961339837472185,0.999841570854187,1.0,0.95,0,0.023240848444402218,0.1494767665863037,0.9997754991054535,0
r0,primary,60,93,0.04330960754580217,0.9991194605827332,1.0,1.0,0,0.022772671654820442,0.1493048071861267,0.9997675716876984,0
r0,primary,60,94,0.024809314416906425,0.9997574090957642,1.0,0.9,0,0.022310436703264713,0.15007835626602173,0.999776154756546,0
r0,primary,60,95,0.014656769803829017,0.9998985528945923,1.0,0.95,0,0.022353327833116055,0.14995825290679932,0.9997820258140564,0
r0,primary,60,96,0.01724425201804032,0.9998663663864136,1.0,0.9,0,0.022007925435900688,0.14972186088562012,0.9997859597206116,0
r0,primary,60,97,0.00949773786234926,0.9999551177024841,1.0,0.95,0,0.021741073578596115,0.14970237016677856,0.9997906982898712,0
r0,primary,60,98,0.01245271782275026,0.9999278783798218,1.0,0.95,0,0.021281150169670582,0.14884120225906372,0.9998010993003845,0
r0,primary,60,99,0.014277675464189059,0.9999048113822937,1.0,0.95,0,0.021080504171550274,0.1489500105381012,0.9998029172420502,0
r0,primary,60,100,0.02084357404271367,0.9997842907905579,1.0,0.95,0,0.021237053908407688,0.14922010898590088,0.9998023808002472,0
r0,primary,60,101,0.01834467794186778,0.9998438954353333,1.0,0.95,0,0.020966454409062862,0.14913007616996765,0.9998045265674591,0
r0,primary,60,102,0.03060246930062718,0.99961256980896,1.0,1.0,0,0.020747424103319645,0.14914044737815857,0.9998083710670471,0
r0,primary,60,103,0.011086133055300219,0.9999399781227112,1.0,1.0,0,0.02075501438230276,0.14929407835006714,0.9998084306716919,0
r0,primary,60,104,0.01244666789082501,0.9999235272407532,1.0,0.95,0,0.020624510012567043,0.14939653873443604,0.9998098909854889,0
r0,primary,60,105,0.1294463387849653,0.9915953874588013,1.0,0.95,0,0.020572401583194733,0.1494751274585724,0.9998121559619904,0
r0,primary,60,106,0.013577033902560542,0.9999110698699951,1.0,0.95,0,0.020612764172255993,0.14945289492607117,0.9998103380203247,0
r0,primary,60,107,0.011422958390877485,0.9999465942382812,1.0,1.0,0,0.02050555869936943,0.14938843250274658,0.9998127520084381,0
r0,primary,60,108,0.011089099137692049,0.9999390244483948,1.0,0.95,0,0.020642287097871304,0.14947354793548584,0.9998123347759247,0
r0,primary,60,109,0.0157930196605774,0.9998897314071655,1.0,1.0,0,0.02057991735637188,0.14947733283042908,0.9998173415660858,0
r0,primary,60,110,0.014145501785067797,0.9999077916145325,1.0,0.95,0,0.020494901575148106,0.14997118711471558,0.9998224079608917,0
r0,primary,60,111,0.008013108797591728,0.9999712705612183,1.0,1.0,0,0.01981593482196331,0.15022552013397217,0.9998379945755005,0
r0,primary,60,112,0.014183184383862707,0.9998998641967773,1.0,1.0,0,0.019429150968790054,0.15080717206001282,0.9998428821563721,0
r0,primary,60,113,0.009428699650842068,0.9999597072601318,1.0,0.95,0,0.019411399960517883,0.15053802728652954,0.9998427927494049,0
r0,primary,60,114,0.009393072601137366,0.999962568283081,1.0,1.0,0,0.019272970966994762,0.1508435606956482,0.999845951795578,0
r0,primary,60,115,0.01627765883047175,0.9998682141304016,1.0,1.0,0,0.01874721422791481,0.15117046236991882,0.9998585283756256,0
r0,primary,60,116,0.00883547662917975,0.9999614357948303,1.0,1.0,0,0.01841527782380581,0.15115216374397278,0.9998637139797211,0
r0,primary,60,117,0.014282870327284725,0.9998993873596191,1.0,1.0,0,0.01853240840137005,0.15111637115478516,0.9998556971549988,0
r0,primary,60,118,0.007332758169201127,0.9999731183052063,1.0,1.0,0,0.018608709797263145,0.15116149187088013,0.9998538494110107,0
r0,primary,60,119,0.017382318161475847,0.9998527765274048,1.0,1.0,0,0.01813305076211691,0.15169653296470642,0.9998660087585449,0
r0,primary,60,120,0.018934518877724106,0.9998210668563843,1.0,0.95,0,0.017904209904372692,0.15135210752487183,0.9998719990253448,0
r0,primary,60,121,0.01687285379113833,0.999858021736145,1.0,0.9,0,0.018059267662465572,0.15115618705749512,0.9998683035373688,0
r0,primary,60,122,0.01074572018009399,0.9999443292617798,1.0,1.0,0,0.018072975799441338,0.15145733952522278,0.9998690485954285,0
r0,primary,60,123,0.017925004371486142,0.9998635053634644,1.0,1.0,0,0.018132242374122143,0.15160569548606873,0.9998652935028076,0
r0,primary,60,124,0.010511089516134818,0.9999468326568604,1.0,1.0,0,0.018928796984255314,0.15139570832252502,0.9998576939105988,0
r0,primary,60,125,0.013751703788966322,0.999912679195404,1.0,0.95,0,0.018342431634664536,0.15169119834899902,0.9998589158058167,0
r0,primary,60,126,0.013629658481518371,0.9999077320098877,1.0,0.95,0,0.01875031553208828,0.1513911485671997,0.9998528957366943,0
r0,primary,60,127,0.020202678554195937,0.9998751878738403,1.0,1.0,0,0.01847594790160656,0.15103784203529358,0.9998565912246704,0
r0,primary,60,128,0.016385169229650918,0.999895453453064,1.0,0.95,0,0.018258859403431416,0.15114548802375793,0.9998607337474823,0
r0,primary,61,0,0.03604769963032525,0.9993801116943359,1.0,1.0,0,0.019599677994847298,0.06104212999343872,0.9998498260974884,0
r0,primary,61,1,0.016518324943060304,0.9998654127120972,1.0,1.0,0,0.017969549633562565,0.055130600929260254,0.9998875260353088,0
r0,primary,61,2,0.009627433721929595,0.9999536275863647,1.0,1.0,0,0.017454033717513084,0.05324873328208923,0.9999029338359833,0
r0,primary,61,3,0.010381190557298968,0.9999468326568604,1.0,1.0,0,0.016896682791411877,0.05300363898277283,0.9999136626720428,0
r0,primary,61,4,0.00775390918109433,0.9999719858169556,1.0,1.0,0,0.016608810052275658,0.05278193950653076,0.9999243915081024,0
r0,primary,61,5,0.024604461043012123,0.9996973872184753,1.0,1.0,0,0.01619652472436428,0.05162540078163147,0.9999257326126099,0
r0,primary,61,6,0.019004805401640172,0.9998314380645752,1.0,1.0,0,0.015868755988776684,0.10819241404533386,0.9999305605888367,0
r0,primary,61,7,0.010536154187226827,0.9999449253082275,1.0,1.0,0,0.015583394560962915,0.050536513328552246,0.9999299347400665,0
r0,primary,61,8,0.006751732806985166,0.9999773502349854,1.0,0.95,0,0.015361364930868149,0.05792868137359619,0.9999403655529022,0
r0,primary,61,9,0.00770730388809866,0.9999728202819824,1.0,1.0,0,0.015191027894616127,0.04973384737968445,0.9999456107616425,0
r0,primary,61,10,0.008503862272828826,0.9999647736549377,1.0,1.0,0,0.015034716110676527,0.04919055104255676,0.9999452829360962,0
r0,primary,61,11,0.005507256092374717,0.99998539686203,1.0,0.95,0,0.01487658265978098,0.04866418242454529,0.9999479949474335,0
r0,primary,61,12,0.006919051571962191,0.9999771118164062,1.0,1.0,0,0.014750399626791477,0.048434168100357056,0.9999479651451111,0
r0,primary,61,13,0.009822510272348319,0.9999570846557617,1.0,1.0,0,0.014683609828352928,0.04814872145652771,0.9999472498893738,0
r0,primary,61,14,0.012478249594008253,0.9999222755432129,1.0,0.95,0,0.01481346832588315,0.048082172870635986,0.9999400973320007,0
r0,primary,61,15,0.020126680121534592,0.9999228715896606,1.0,1.0,0,0.01501978375017643,0.047847628593444824,0.9999293982982635,0
r0,primary,61,16,0.013197173535275447,0.9999474287033081,1.0,0.95,0,0.01465495815500617,0.04765486717224121,0.9999432861804962,0
r0,primary,61,17,0.050979900640454656,0.9987946152687073,1.0,1.0,0,0.015236832201480865,0.047620564699172974,0.9999320805072784,0
r0,primary,61,18,0.038074777480635806,0.9993703961372375,1.0,0.95,0,0.014536807779222727,0.04765099287033081,0.9999428987503052,0
r0,primary,61,19,0.014968870663502143,0.9999052286148071,1.0,0.95,0,0.014492802321910858,0.047707974910736084,0.999946653842926,0
r0,primary,61,20,0.03852128823933602,0.9993454217910767,1.0,0.9,0,0.014480432961136103,0.047632843255996704,0.9999473989009857,0
r0,primary,61,21,0.0373543522463177,0.9993714094161987,1.0,1.0,0,0.014702138025313616,0.04759564995765686,0.9999391138553619,0
r0,primary,61,22,0.03610293734849592,0.9993575215339661,1.0,1.0,0,0.016092753037810326,0.047503262758255005,0.9999123513698578,0
r0,primary,61,23,0.014496486798422518,0.9998992085456848,1.0,1.0,0,0.01657668175175786,0.06429605185985565,0.9999093413352966,0
r0,primary,61,24,0.008664284043082237,0.9999638795852661,1.0,1.0,0,0.015380555298179388,0.04683864116668701,0.9999348223209381,0
r0,primary,61,25,0.010301619449259017,0.99994957447052,1.0,1.0,0,0.014357630163431168,0.046468108892440796,0.99995556473732,0
r0,primary,61,26,0.010103981841337265,0.9999549388885498,1.0,1.0,0,0.014924577437341213,0.04627063870429993,0.9999366998672485,0
r0,primary,61,27,0.015248604968118406,0.9998940229415894,1.0,1.0,0,0.014500235673040152,0.048439979553222656,0.9999443888664246,0
r0,primary,61,28,0.012848668023176272,0.9999231100082397,1.0,1.0,0,0.014608625322580338,0.046178847551345825,0.999939888715744,0
r0,primary,61,29,0.015799659100532944,0.9999041557312012,0.0,1.0,0,0.014293496496975422,0.046240389347076416,0.9999407231807709,0
r0,primary,61,30,0.007508342016513394,0.9999723434448242,1.0,1.0,0,0.014660289511084557,0.04615485668182373,0.9999372661113739,0
r0,primary,61,31,0.007824034721988445,0.9999707937240601,1.0,1.0,0,0.013968245591968298,0.04618668556213379,0.9999466240406036,0
r0,primary,61,32,0.008852139398956875,0.9999624490737915,1.0,1.0,0,0.013910862617194653,0.046137452125549316,0.9999492764472961,0
r0,primary,61,33,0.009171221851436841,0.9999603629112244,1.0,1.0,0,0.013892799150198698,0.04601532220840454,0.9999507069587708,0
r0,primary,61,34,0.03120456067255867,0.9995969533920288,1.0,1.0,0,0.014663147274404764,0.04604071378707886,0.9999436736106873,0
r0,primary,61,35,0.01277237287106497,0.9999223947525024,1.0,0.95,0,0.015047634486109018,0.046097248792648315,0.9999368786811829,0
r0,primary,61,36,0.008845256953246158,0.9999619126319885,1.0,1.0,0,0.014348047319799662,0.04585292935371399,0.9999421238899231,0
r0,primary,61,37,0.010839654550953745,0.9999416470527649,1.0,1.0,0,0.013923293445259333,0.04596257209777832,0.9999479055404663,0
r0,primary,61,38,0.013827038781224384,0.9999052286148071,1.0,0.95,0,0.01368782203644514,0.04604905843734741,0.9999516010284424,0
r0,primary,61,39,0.009957515524161882,0.9999505281448364,1.0,1.0,0,0.013434797525405884,0.04553702473640442,0.9999542832374573,0
r0,primary,61,40,0.009201547030847888,0.9999643564224243,1.0,0.95,0,0.013214149978011847,0.045774638652801514,0.9999614059925079,0
r0,primary,61,41,0.007517369615172717,0.9999725818634033,1.0,1.0,0,0.013186055701225996,0.04550197720527649,0.9999623894691467,0
r0,primary,61,42,0.00947008549642431,0.999962329864502,1.0,0.95,0,0.013037573080509901,0.04557374119758606,0.9999639391899109,0
r0,primary,61,43,0.008654714108378972,0.9999637603759766,1.0,1.0,0,0.012842569034546614,0.04579523205757141,0.9999690055847168,0
r0,primary,61,44,0.009379452614660725,0.9999627470970154,1.0,1.0,0,0.012854509521275759,0.04577076435089111,0.999970406293869,0
r0,primary,61,45,0.008663916630118436,0.9999694228172302,1.0,1.0,0,0.012738143559545279,0.04593181610107422,0.9999722540378571,0
r0,primary,61,46,0.009556345199819996,0.9999611377716064,1.0,1.0,0,0.012690001167356968,0.04611170291900635,0.9999696910381317,0
r0,primary,61,47,0.009264763240568961,0.999957263469696,1.0,1.0,0,0.012614179402589798,0.04608112573623657,0.9999683797359467,0
r0,primary,61,48,0.015181704083829822,0.9998853206634521,1.0,1.0,0,0.012517875526100397,0.04605850577354431,0.9999703168869019,0
r0,primary,61,49,0.015238502625707693,0.9999008178710938,1.0,1.0,0,0.012654116842895746,0.04605388641357422,0.9999704957008362,0
r0,primary,61,50,0.010527681011564968,0.9999474883079529,1.0,1.0,0,0.012691332027316093,0.04596605896949768,0.9999699294567108,0
r0,primary,61,51,0.008827438943303087,0.9999619722366333,1.0,1.0,0,0.012665394693613052,0.04592922329902649,0.9999674260616302,0
r0,primary,61,52,0.012047633357077873,0.9999303817749023,1.0,0.95,0,0.013000677339732647,0.045905083417892456,0.9999636113643646,0
r0,primary,61,53,0.010296868095719643,0.9999470710754395,1.0,0.95,0,0.013118260074406862,0.045660704374313354,0.9999580383300781,0
r0,primary,61,54,0.0071851139389920195,0.9999771118164062,1.0,1.0,0,0.012566066812723875,0.045715004205703735,0.9999720454216003,0
r0,primary,61,55,0.0072418502688655325,0.9999739527702332,1.0,0.95,0,0.012372345197945833,0.04558843374252319,0.9999785721302032,0
r0,primary,61,56,0.007564163117174826,0.999975323677063,1.0,1.0,0,0.012252989690750837,0.04538482427597046,0.9999774992465973,0
r0,primary,61,57,0.011639607304617708,0.9999374747276306,1.0,1.0,0,0.012316374573856592,0.04521104693412781,0.9999783039093018,0
r0,primary,61,58,0.017216065080635442,0.9998667240142822,1.0,0.95,0,0.01224115863442421,0.045147478580474854,0.9999808967113495,0
r0,primary,61,59,0.016127879520335904,0.9998708367347717,1.0,0.95,0,0.013572765048593283,0.04449176788330078,0.9999642074108124,0
r0,primary,61,60,0.007588453635941562,0.9999711513519287,1.0,1.0,0,0.012047994416207075,0.04237809777259827,0.9999788403511047,0
r0,primary,61,61,0.006329992113049605,0.9999810457229614,1.0,1.0,0,0.011826331727206707,0.04227229952812195,0.9999839961528778,0
r0,primary,61,62,0.007809696202870633,0.9999700784683228,1.0,0.95,0,0.011962992139160633,0.0421786904335022,0.9999844133853912,0
r0,primary,61,63,0.006390441061870741,0.9999800324440002,1.0,1.0,0,0.011827053036540747,0.042162150144577026,0.9999836087226868,0
r0,primary,61,64,0.007198404713417887,0.9999741315841675,1.0,1.0,0,0.0116544752381742,0.04209086298942566,0.9999843537807465,0
r0,primary,61,65,0.011724848368523692,0.9999313354492188,1.0,1.0,0,0.011576445307582617,0.042283207178115845,0.9999841153621674,0
r0,primary,61,66,0.006973200521175125,0.9999766945838928,1.0,1.0,0,0.011484562885016203,0.04225322604179382,0.9999837875366211,0
r0,primary,61,67,0.011382281602152398,0.9999372363090515,1.0,0.95,0,0.011790168471634388,0.04226750135421753,0.9999834597110748,0
r0,primary,61,68,0.0213220979728341,0.9997771978378296,1.0,0.95,0,0.012231129221618176,0.04248249530792236,0.9999785125255585,0
r0,primary,61,69,0.013874810682182584,0.9999037981033325,1.0,1.0,0,0.012020783498883247,0.042430490255355835,0.9999811053276062,0
r0,primary,61,70,0.03757465995935873,0.999313235282898,1.0,0.95,0,0.011994021944701672,0.0419522225856781,0.9999796748161316,0
r0,primary,61,71,0.00689953562399545,0.9999768733978271,1.0,1.0,0,0.01194000244140625,0.06062150001525879,0.9999795258045197,0
r0,primary,61,72,0.008769140105823872,0.9999616146087646,1.0,1.0,0,0.01157547440379858,0.04428213834762573,0.9999822676181793,0
r0,primary,61,73,0.009503909775661032,0.9999549388885498,1.0,0.95,0,0.011539025697857141,0.04167670011520386,0.999983012676239,0
r0,primary,61,74,0.007318760961466975,0.9999731779098511,0.0,1.0,0,0.011506728827953339,0.04182213544845581,0.9999837279319763,0
r0,primary,61,75,0.019942063946869107,0.9998037815093994,1.0,1.0,0,0.011401869356632233,0.041861772537231445,0.9999856352806091,0
r0,primary,61,76,0.0075872385772683786,0.9999728202819824,1.0,1.0,0,0.011543657630681992,0.04202163219451904,0.9999836385250092,0
